time,gFx,gFy,gFz,TgF
13:42:51:4300,-0.5101,0.3305,0.9479,1.126
13:42:51:4330,-0.5160,0.3286,0.9677,1.145
13:42:51:4350,-0.5216,0.3254,0.9867,1.163
13:42:51:4370,-0.5157,0.3325,1.0004,1.174
13:42:51:4390,-0.5025,0.3489,1.0038,1.176
13:42:51:4430,-0.5040,0.3557,1.0163,1.189
13:42:51:4440,-0.5257,0.3386,1.0419,1.215
13:42:51:4460,-0.5182,0.3369,1.0172,1.190
13:42:51:4490,-0.4642,0.3796,0.9100,1.090
13:42:51:4510,-0.3997,0.4444,0.8042,1.002
13:42:51:4540,-0.3491,0.5028,0.7475,0.966
13:42:51:4560,-0.3171,0.5355,0.7148,0.948
13:42:51:4590,-0.2966,0.5484,0.6960,0.934
13:42:51:4610,-0.2743,0.5572,0.6899,0.928
13:42:51:4640,-0.2470,0.5633,0.6936,0.927
13:42:51:4660,-0.2162,0.5648,0.7045,0.929
13:42:51:4690,-0.1881,0.5638,0.7214,0.935
13:42:51:4700,-0.1625,0.5648,0.7439,0.948
13:42:51:4730,-0.1400,0.5665,0.7649,0.962
13:42:51:4750,-0.1307,0.5619,0.7879,0.976
13:42:51:4780,-0.1300,0.5546,0.8208,0.999
13:42:51:4800,-0.1331,0.5492,0.8607,1.030
13:42:51:4830,-0.1383,0.5428,0.8941,1.055
13:42:51:4850,-0.1456,0.5318,0.9317,1.083
13:42:51:4900,-0.1590,0.5167,0.9779,1.117
13:42:51:5030,-0.1688,0.5013,1.0131,1.143
13:42:51:5080,-0.1737,0.4866,1.0387,1.160
13:42:51:5090,-0.1818,0.4732,1.0615,1.176
13:42:51:5090,-0.1866,0.4617,1.0707,1.181
13:42:51:5090,-0.1869,0.4517,1.0764,1.182
13:42:51:5090,-0.1827,0.4449,1.0881,1.190
13:42:51:5100,-0.1735,0.4461,1.0874,1.188
13:42:51:5100,-0.1651,0.4502,1.0695,1.172
13:42:51:5190,-0.1629,0.4537,1.0544,1.159
13:42:51:5200,-0.1627,0.4566,1.0463,1.153
13:42:51:5200,-0.1554,0.4600,1.0378,1.146
13:42:51:5200,-0.1392,0.4637,1.0295,1.138
13:42:51:5240,-0.1258,0.4632,1.0265,1.133
13:42:51:5240,-0.1143,0.4600,1.0209,1.126
13:42:51:5250,-0.1004,0.4568,1.0124,1.115
13:42:51:5260,-0.0879,0.4566,1.0124,1.114
13:42:51:5280,-0.0770,0.4576,1.0129,1.114
13:42:51:5310,-0.0704,0.4573,1.0058,1.107
13:42:51:5330,-0.0655,0.4551,0.9989,1.100
13:42:51:5370,-0.0618,0.4534,0.9950,1.095
13:42:51:5390,-0.0611,0.4519,0.9928,1.093
13:42:51:5410,-0.0640,0.4500,0.9921,1.091
13:42:51:5430,-0.0655,0.4510,0.9835,1.084
13:42:51:5460,-0.0647,0.4546,0.9696,1.073
13:42:51:5480,-0.0650,0.4590,0.9581,1.064
13:42:51:5550,-0.0628,0.4664,0.9442,1.055
13:42:51:5560,-0.0594,0.4737,0.9286,1.044
13:42:51:5570,-0.0572,0.4798,0.9090,1.029
13:42:51:5580,-0.0533,0.4888,0.8797,1.008
13:42:51:5600,-0.0467,0.5011,0.8438,0.982
13:42:51:5620,-0.0398,0.5145,0.8062,0.957
13:42:51:5659,-0.0259,0.5257,0.7803,0.941
13:42:51:5669,-0.0059,0.5326,0.7747,0.940
13:42:51:5699,0.0142,0.5404,0.7817,0.950
13:42:51:5719,0.0335,0.5506,0.7886,0.962
13:42:51:5750,0.0513,0.5594,0.7947,0.973
13:42:51:5770,0.0728,0.5648,0.8084,0.989
13:42:51:5810,0.0958,0.5660,0.8382,1.016
13:42:51:5820,0.1116,0.5633,0.8709,1.043
13:42:51:5850,0.1248,0.5619,0.8927,1.062
13:42:51:5870,0.1388,0.5646,0.9112,1.081
13:42:51:5890,0.1493,0.5677,0.9305,1.100
13:42:51:5920,0.1168,0.5709,0.9520,1.116
13:42:51:5940,0.1410,0.5692,0.9850,1.146
13:42:51:5970,0.1957,0.5619,1.0063,1.169
13:42:51:5990,0.1910,0.5568,0.9901,1.152
13:42:51:6010,0.2099,0.5494,0.9515,1.119
13:42:51:6050,0.2572,0.5313,0.9137,1.088
13:42:51:6060,0.2985,0.5045,0.8914,1.067
13:42:51:6090,0.3085,0.4769,0.8743,1.043
13:42:51:6110,0.2976,0.4480,0.8585,1.013
13:42:51:6140,0.2758,0.4234,0.8489,0.988
13:42:51:6160,0.2404,0.4099,0.8548,0.978
13:42:51:6180,0.1893,0.4043,0.8753,0.983
13:42:51:6220,0.1368,0.4036,0.8927,0.989
13:42:51:6230,0.0921,0.4009,0.9173,1.005
13:42:51:6260,0.0501,0.3940,0.9569,1.036
13:42:51:6280,0.0049,0.3909,0.9933,1.067
13:42:51:6300,-0.0332,0.3938,1.0155,1.090
13:42:51:6330,-0.0486,0.3992,1.0263,1.102
13:42:51:6350,-0.0476,0.4033,1.0302,1.107
13:42:51:6370,-0.0408,0.4028,1.0397,1.116
13:42:51:6400,-0.0352,0.3992,1.0803,1.152
13:42:51:6450,-0.0213,0.3997,1.0871,1.158
13:42:51:6450,0.0122,0.4058,1.0395,1.116
13:42:51:6470,0.0523,0.4126,1.0055,1.088
13:42:51:6500,0.0867,0.4209,0.9821,1.072
13:42:51:6530,0.1038,0.4243,0.9843,1.077
13:42:51:6550,0.0950,0.4077,1.0490,1.129
13:42:51:6570,0.0782,0.3816,1.1096,1.176
13:42:51:6620,0.0706,0.3677,1.1289,1.189
13:42:51:6630,0.0645,0.3618,1.1294,1.188
13:42:51:6650,0.0630,0.3655,1.1277,1.187
13:42:51:6670,0.0684,0.3779,1.1360,1.199
13:42:51:6700,0.0757,0.3921,1.1250,1.194
13:42:51:6720,0.0853,0.4094,1.1054,1.182
13:42:51:6740,0.0941,0.4219,1.0922,1.175
13:42:51:6770,0.1009,0.4261,1.0837,1.169
13:42:51:6790,0.1048,0.4283,1.0788,1.165
13:42:51:6820,0.1041,0.4275,1.0666,1.154
13:42:51:6840,0.0999,0.4229,1.0485,1.135
13:42:51:6870,0.0941,0.4177,1.0258,1.112
13:42:51:6899,0.0843,0.4136,1.0011,1.086
13:42:51:6909,0.0694,0.4092,0.9777,1.062
13:42:51:6939,0.0528,0.4036,0.9550,1.038
13:42:51:6959,0.0374,0.3989,0.9369,1.019
13:42:51:6979,0.0198,0.3960,0.9210,1.003
13:42:51:7010,0.0032,0.3933,0.9095,0.991
13:42:51:7030,-0.0086,0.3943,0.9049,0.987
13:42:51:7050,-0.0142,0.3980,0.9041,0.988
13:42:51:7090,-0.0164,0.4031,0.9061,0.992
13:42:51:7110,-0.0171,0.4080,0.9085,0.996
13:42:51:7130,-0.0107,0.4146,0.9105,1.000
13:42:51:7160,-0.0027,0.4207,0.9100,1.003
13:42:51:7180,0.0022,0.4251,0.9085,1.003
13:42:51:7200,0.0039,0.4307,0.9022,1.000
13:42:51:7230,0.0017,0.4331,0.8919,0.992
13:42:51:7260,-0.0005,0.4339,0.8819,0.983
13:42:51:7290,0.0007,0.4407,0.8712,0.976
13:42:51:7420,0.0059,0.4502,0.8585,0.969
13:42:51:7430,0.0132,0.4554,0.8475,0.962
13:42:51:7430,0.0188,0.4573,0.8404,0.957
13:42:51:7430,0.0203,0.4534,0.8333,0.949
13:42:51:7440,0.0191,0.4473,0.8301,0.943
13:42:51:7450,0.0139,0.4434,0.8272,0.939
13:42:51:7450,0.0076,0.4363,0.8233,0.932
13:42:51:7470,0.0054,0.4290,0.8194,0.925
13:42:51:7500,0.0076,0.4280,0.8137,0.919
13:42:51:7520,0.0105,0.4297,0.8096,0.917
13:42:51:7580,0.0154,0.4312,0.8059,0.914
13:42:51:7580,0.0232,0.4366,0.8069,0.918
13:42:51:7590,0.0335,0.4434,0.8106,0.925
13:42:51:7620,0.0486,0.4495,0.8089,0.927
13:42:51:7640,0.0682,0.4522,0.8081,0.929
13:42:51:7660,0.0877,0.4529,0.8133,0.935
13:42:51:7690,0.1028,0.4544,0.8181,0.941
13:42:51:7720,0.1146,0.4568,0.8230,0.948
13:42:51:7740,0.1265,0.4639,0.8299,0.959
13:42:51:7760,0.1383,0.4730,0.8345,0.969
13:42:51:7810,0.1524,0.4835,0.8340,0.976
13:42:51:7820,0.1710,0.4979,0.8304,0.983
13:42:51:7830,0.1893,0.5135,0.8243,0.989
13:42:51:7850,0.2096,0.5289,0.8128,0.992
13:42:51:7880,0.2279,0.5418,0.7988,0.992
13:42:51:7900,0.2436,0.5516,0.7842,0.989
13:42:51:7930,0.2614,0.5616,0.7720,0.990
13:42:51:7950,0.2807,0.5709,0.7632,0.994
13:42:51:7980,0.2980,0.5751,0.7583,0.997
13:42:51:8000,0.3107,0.5775,0.7590,1.003
13:42:51:8030,0.3171,0.5785,0.7602,1.007
13:42:51:8050,0.3181,0.5748,0.7585,1.003
13:42:51:8070,0.3156,0.5687,0.7578,0.999
13:42:51:8100,0.3115,0.5633,0.7556,0.993
13:42:51:8129,0.3061,0.5604,0.7532,0.987
13:42:51:8149,0.3007,0.5597,0.7495,0.983
13:42:51:8169,0.2978,0.5609,0.7458,0.980
13:42:51:8200,0.2980,0.5624,0.7451,0.980
13:42:51:8230,0.2983,0.5643,0.7461,0.982
13:42:51:8250,0.2980,0.5665,0.7485,0.985
13:42:51:8280,0.2998,0.5663,0.7539,0.989
13:42:51:8320,0.3007,0.5636,0.7605,0.993
13:42:51:8330,0.3027,0.5607,0.7651,0.996
13:42:51:8350,0.3037,0.5577,0.7678,0.996
13:42:51:8380,0.3019,0.5558,0.7683,0.995
13:42:51:8390,0.2998,0.5550,0.7664,0.993
13:42:51:8450,0.2980,0.5543,0.7659,0.991
13:42:51:8460,0.2949,0.5553,0.7698,0.994
13:42:51:8500,0.2892,0.5555,0.7773,0.998
13:42:51:8530,0.2827,0.5541,0.7854,1.002
13:42:51:8560,0.2763,0.5519,0.7918,1.004
13:42:51:8570,0.2719,0.5484,0.7971,1.005
13:42:51:8570,0.2668,0.5440,0.8018,1.005
13:42:51:8620,0.2612,0.5372,0.8035,1.001
13:42:51:8630,0.2528,0.5284,0.8062,0.997
13:42:51:8630,0.2423,0.5201,0.8106,0.993
13:42:51:8660,0.2328,0.5145,0.8142,0.991
13:42:51:8680,0.2228,0.5089,0.8191,0.990
13:42:51:8710,0.2135,0.5015,0.8255,0.989
13:42:51:8740,0.2062,0.4959,0.8274,0.986
13:42:51:8790,0.2030,0.4920,0.8309,0.987
13:42:51:8800,0.2018,0.4898,0.8387,0.992
13:42:51:8820,0.1979,0.4854,0.8377,0.988
13:42:51:8840,0.1940,0.4776,0.8299,0.977
13:42:51:8850,0.1935,0.4710,0.8223,0.967
13:42:51:8890,0.1967,0.4666,0.8230,0.966
13:42:51:8900,0.1998,0.4622,0.8235,0.965
13:42:51:8930,0.2042,0.4600,0.8150,0.958
13:42:51:8960,0.2111,0.4615,0.8135,0.959
13:42:51:8970,0.2157,0.4629,0.8106,0.958
13:42:51:9010,0.2206,0.4642,0.8013,0.952
13:42:51:9020,0.2250,0.4681,0.7920,0.947
13:42:51:9040,0.2301,0.4715,0.7800,0.940
13:42:51:9070,0.2348,0.4730,0.7742,0.937
13:42:51:9100,0.2357,0.4749,0.7688,0.934
13:42:51:9120,0.2375,0.4788,0.7627,0.931
13:42:51:9140,0.2399,0.4835,0.7561,0.929
13:42:51:9170,0.2431,0.4883,0.7483,0.926
13:42:51:9200,0.2467,0.4945,0.7400,0.924
13:42:51:9220,0.2506,0.5020,0.7317,0.922
13:42:51:9240,0.2531,0.5098,0.7265,0.923
13:42:51:9270,0.2555,0.5145,0.7195,0.921
13:42:51:9290,0.2570,0.5174,0.7124,0.917
13:42:51:9310,0.2565,0.5208,0.7082,0.916
13:42:51:9350,0.2568,0.5238,0.7055,0.915
13:42:51:9360,0.2553,0.5238,0.7019,0.912
13:42:51:9390,0.2509,0.5233,0.7002,0.909
13:42:51:9410,0.2467,0.5233,0.7009,0.909
13:42:51:9430,0.2450,0.5233,0.7014,0.909
13:42:51:9470,0.2453,0.5257,0.7016,0.910
13:42:51:9490,0.2484,0.5294,0.7028,0.914
13:42:51:9510,0.2538,0.5313,0.7043,0.918
13:42:51:9530,0.2582,0.5323,0.7080,0.923
13:42:51:9550,0.2602,0.5333,0.7143,0.929
13:42:51:9580,0.2624,0.5357,0.7177,0.933
13:42:51:9610,0.2636,0.5399,0.7170,0.935
13:42:51:9630,0.2638,0.5433,0.7155,0.936
13:42:51:9670,0.2653,0.5475,0.7109,0.936
13:42:51:9680,0.2668,0.5521,0.7024,0.932
13:42:51:9700,0.2660,0.5572,0.6933,0.928
13:42:51:9730,0.2634,0.5641,0.6843,0.925
13:42:51:9750,0.2592,0.5719,0.6743,0.921
13:42:51:9780,0.2426,0.6146,0.7246,0.981
13:42:51:9800,0.2538,0.6603,0.7446,1.027
13:42:51:9820,0.3000,0.6545,0.6112,0.944
13:42:51:9840,0.3205,0.6398,0.4708,0.857
13:42:51:9870,0.3132,0.6386,0.4204,0.826
13:42:51:9890,0.3059,0.6342,0.4126,0.816
13:42:51:9920,0.3107,0.6225,0.4278,0.817
13:42:51:9940,0.3195,0.6154,0.4637,0.834
13:42:51:9970,0.3283,0.6173,0.5089,0.865
13:42:52:0120,0.3357,0.6259,0.5570,0.903
13:42:52:0120,0.3383,0.6383,0.5905,0.933
13:42:52:0120,0.3386,0.6471,0.6039,0.948
13:42:52:0130,0.3383,0.6498,0.6051,0.950
13:42:52:0130,0.3386,0.6515,0.6051,0.951
13:42:52:0130,0.3362,0.6528,0.6151,0.958
13:42:52:0140,0.3300,0.6574,0.6335,0.971
13:42:52:0160,0.3217,0.6625,0.6581,0.988
13:42:52:0190,0.3105,0.6625,0.6838,1.001
13:42:52:0210,0.2983,0.6642,0.7077,1.015
13:42:52:0240,0.2873,0.6677,0.7375,1.035
13:42:52:0260,0.2790,0.6713,0.7639,1.055
13:42:52:0280,0.2717,0.6735,0.7837,1.068
13:42:52:0310,0.2709,0.6706,0.7942,1.074
13:42:52:0340,0.2714,0.6633,0.7993,1.074
13:42:52:0360,0.2677,0.6562,0.8079,1.075
13:42:52:0380,0.2607,0.6523,0.8130,1.074
13:42:52:0400,0.2475,0.6547,0.8172,1.076
13:42:52:0450,0.2345,0.6572,0.8279,1.083
13:42:52:0460,0.2250,0.6554,0.8455,1.093
13:42:52:0500,0.2138,0.6547,0.8677,1.108
13:42:52:0500,0.2011,0.6510,0.8887,1.120
13:42:52:0530,0.1891,0.6442,0.9100,1.131
13:42:52:0550,0.1818,0.6393,0.9305,1.144
13:42:52:0570,0.1849,0.6371,0.9464,1.156
13:42:52:0600,0.1940,0.6359,0.9601,1.168
13:42:52:0620,0.2033,0.6354,0.9681,1.176
13:42:52:0650,0.2130,0.6352,0.9703,1.179
13:42:52:0670,0.2252,0.6381,0.9633,1.177
13:42:52:0690,0.2279,0.6437,0.9545,1.174
13:42:52:0720,0.2196,0.6467,0.9503,1.170
13:42:52:0740,0.2157,0.6476,0.9371,1.159
13:42:52:0770,0.2135,0.6496,0.9212,1.147
13:42:52:0790,0.2084,0.6518,0.9164,1.144
13:42:52:0820,0.2052,0.6537,0.9146,1.143
13:42:52:0840,0.2023,0.6545,0.9149,1.143
13:42:52:0869,0.2033,0.6554,0.9210,1.149
13:42:52:0890,0.2057,0.6557,0.9388,1.163
13:42:52:0910,0.1962,0.6498,0.9586,1.175
13:42:52:0940,0.1820,0.6391,0.9098,1.127
13:42:52:0960,0.1647,0.6369,0.8015,1.037
13:42:52:0980,0.1373,0.6471,0.7373,0.991
13:42:52:1010,0.1072,0.6601,0.7278,0.988
13:42:52:1040,0.0799,0.6669,0.7326,0.994
13:42:52:1060,0.0589,0.6625,0.7351,0.991
13:42:52:1080,0.0501,0.6503,0.7304,0.979
13:42:52:1110,0.0574,0.6337,0.7216,0.962
13:42:52:1130,0.0831,0.6186,0.7165,0.950
13:42:52:1160,0.1182,0.6124,0.7202,0.953
13:42:52:1180,0.1485,0.6139,0.7336,0.968
13:42:52:1200,0.1637,0.6195,0.7532,0.989
13:42:52:1250,0.1634,0.6278,0.7739,1.010
13:42:52:1260,0.1542,0.6357,0.7944,1.029
13:42:52:1470,0.1441,0.6423,0.8130,1.046
13:42:52:1500,0.1368,0.6469,0.8265,1.058
13:42:52:1500,0.1324,0.6491,0.8328,1.064
13:42:52:1500,0.1307,0.6479,0.8338,1.064
13:42:52:1500,0.1307,0.6464,0.8328,1.062
13:42:52:1510,0.1314,0.6442,0.8291,1.058
13:42:52:1510,0.1290,0.6403,0.8260,1.053
13:42:52:1510,0.1263,0.6354,0.8240,1.048
13:42:52:1520,0.1263,0.6354,0.8240,1.048
13:42:52:1530,0.1263,0.6354,0.8240,1.048
13:42:52:1550,0.1263,0.6354,0.8240,1.048
13:42:52:1570,0.1263,0.6354,0.8240,1.048
13:42:52:1590,0.0945,0.6310,0.7822,1.009
13:42:52:1620,0.0933,0.6347,0.7752,1.006
13:42:52:1650,0.0926,0.6391,0.7715,1.006
13:42:52:1670,0.0919,0.6420,0.7668,1.004
13:42:52:1700,0.0909,0.6420,0.7610,1.000
13:42:52:1719,0.0904,0.6410,0.7539,0.994
13:42:52:1739,0.0904,0.6415,0.7441,0.987
13:42:52:1760,0.0879,0.6440,0.7334,0.980
13:42:52:1790,0.0826,0.6484,0.7212,0.973
13:42:52:1810,0.0765,0.6513,0.7107,0.967
13:42:52:1850,0.0701,0.6523,0.7050,0.963
13:42:52:1870,0.0645,0.6513,0.7024,0.960
13:42:52:1890,0.0603,0.6457,0.7026,0.956
13:42:52:1920,0.0552,0.6320,0.7141,0.955
13:42:52:1940,0.0501,0.6146,0.7273,0.954
13:42:52:1970,0.0557,0.6124,0.7136,0.942
13:42:52:1980,0.0662,0.6220,0.6989,0.938
13:42:52:2010,0.0711,0.6252,0.7089,0.948
13:42:52:2039,0.0760,0.6259,0.7278,0.963
13:42:52:2060,0.0835,0.6325,0.7500,0.985
13:42:52:2090,0.0899,0.6437,0.7737,1.010
13:42:52:2120,0.0887,0.6530,0.7959,1.033
13:42:52:2140,0.0831,0.6572,0.8135,1.049
13:42:52:2160,0.0782,0.6530,0.8262,1.056
13:42:52:2200,0.0726,0.6432,0.8355,1.057
13:42:52:2200,0.0669,0.6317,0.8423,1.055
13:42:52:2230,0.0645,0.6210,0.8440,1.050
13:42:52:2260,0.0640,0.6105,0.8414,1.041
13:42:52:2280,0.0647,0.6015,0.8384,1.034
13:42:52:2310,0.0652,0.5963,0.8372,1.030
13:42:52:2330,0.0655,0.5951,0.8379,1.030
13:42:52:2360,0.0667,0.5951,0.8384,1.030
13:42:52:2370,0.0682,0.5949,0.8365,1.029
13:42:52:2400,0.0686,0.5975,0.8318,1.027
13:42:52:2430,0.0689,0.6010,0.8260,1.024
13:42:52:2450,0.0713,0.6029,0.8199,1.020
13:42:52:2480,0.0740,0.6037,0.8137,1.016
13:42:52:2500,0.0767,0.6041,0.8072,1.011
13:42:52:2530,0.0772,0.6046,0.7993,1.005
13:42:52:2550,0.0767,0.6044,0.7920,0.999
13:42:52:2570,0.0767,0.6022,0.7864,0.993
13:42:52:2590,0.0787,0.5988,0.7808,0.987
13:42:52:2620,0.0833,0.5944,0.7771,0.982
13:42:52:2660,0.0872,0.5932,0.7720,0.977
13:42:52:2680,0.0936,0.5971,0.7629,0.973
13:42:52:2700,0.1055,0.6039,0.7580,0.975
13:42:52:2720,0.1148,0.6088,0.7654,0.985
13:42:52:2740,0.1190,0.6090,0.7800,0.997
13:42:52:2780,0.1207,0.6049,0.7998,1.010
13:42:52:2790,0.1212,0.5971,0.8223,1.023
13:42:52:2819,0.1202,0.5866,0.8379,1.030
13:42:52:2849,0.1180,0.5765,0.8499,1.034
13:42:52:2870,0.1143,0.5699,0.8648,1.042
13:42:52:2890,0.1092,0.5646,0.8797,1.051
13:42:52:2920,0.1058,0.5589,0.8944,1.060
13:42:52:2940,0.1043,0.5541,0.9120,1.072
13:42:52:2970,0.1016,0.5492,0.9352,1.089
13:42:52:2990,0.0972,0.5426,0.9579,1.105
13:42:52:3010,0.0904,0.5333,0.9740,1.114
13:42:52:3040,0.0840,0.5208,0.9879,1.120
13:42:52:3070,0.0787,0.5130,1.0031,1.129
13:42:52:3090,0.0748,0.5108,1.0192,1.142
13:42:52:3110,0.0738,0.5059,1.0331,1.153
13:42:52:3140,0.0718,0.4993,1.0461,1.161
13:42:52:3160,0.0677,0.4915,1.0583,1.169
13:42:52:3180,0.0606,0.4849,1.0666,1.173
13:42:52:3210,0.0518,0.4813,1.0729,1.177
13:42:52:3230,0.0425,0.4783,1.0800,1.182
13:42:52:3260,0.0322,0.4708,1.0820,1.180
13:42:52:3280,0.0225,0.4627,1.0810,1.176
13:42:52:3310,0.0147,0.4581,1.0808,1.174
13:42:52:3330,0.0095,0.4495,1.0734,1.164
13:42:52:3360,0.0090,0.4410,1.0549,1.143
13:42:52:3380,0.0122,0.4363,1.0312,1.120
13:42:52:3400,0.0188,0.4341,1.0099,1.099
13:42:52:3430,0.0291,0.4341,0.9877,1.079
13:42:52:3459,0.0379,0.4370,0.9667,1.062
13:42:52:3479,0.0428,0.4402,0.9510,1.049
13:42:52:3500,0.0474,0.4434,0.9379,1.038
13:42:52:3530,0.0530,0.4478,0.9273,1.031
13:42:52:3550,0.0594,0.4522,0.9205,1.027
13:42:52:3570,0.0679,0.4568,0.9146,1.025
13:42:52:3600,0.0770,0.4622,0.9063,1.020
13:42:52:3620,0.0848,0.4676,0.8983,1.016
13:42:52:3650,0.0936,0.4739,0.8924,1.015
13:42:52:3680,0.1031,0.4788,0.8895,1.015
13:42:52:3700,0.1116,0.4839,0.8880,1.017
13:42:52:3720,0.1207,0.4888,0.8851,1.018
13:42:52:3740,0.1292,0.4923,0.8807,1.017
13:42:52:3770,0.1378,0.4957,0.8790,1.018
13:42:52:3790,0.1456,0.4989,0.8802,1.022
13:42:52:3820,0.1517,0.5003,0.8797,1.023
13:42:52:3840,0.1561,0.5006,0.8765,1.021
13:42:52:3870,0.1600,0.5011,0.8712,1.018
13:42:52:3900,0.1639,0.5025,0.8636,1.013
13:42:52:3920,0.1671,0.5042,0.8558,1.007
13:42:52:3940,0.1695,0.5042,0.8460,0.999
13:42:52:3960,0.1730,0.5047,0.8365,0.992
13:42:52:3990,0.1771,0.5064,0.8299,0.988
13:42:52:4010,0.1803,0.5086,0.8233,0.984
13:42:52:4040,0.1830,0.5118,0.8169,0.981
13:42:52:4069,0.1852,0.5147,0.8103,0.978
13:42:52:4089,0.1871,0.5174,0.7993,0.970
13:42:52:4140,0.1888,0.5213,0.7876,0.963
13:42:52:4150,0.1925,0.5252,0.7791,0.959
13:42:52:4160,0.1967,0.5309,0.7722,0.957
13:42:52:4180,0.2006,0.5379,0.7656,0.957
13:42:52:4210,0.2037,0.5433,0.7585,0.955
13:42:52:4230,0.2045,0.5489,0.7519,0.953
13:42:52:4260,0.2064,0.5550,0.7453,0.952
13:42:52:4290,0.2094,0.5589,0.7397,0.951
13:42:52:4310,0.2099,0.5629,0.7324,0.947
13:42:52:4340,0.2106,0.5668,0.7226,0.942
13:42:52:4360,0.2123,0.5699,0.7126,0.937
13:42:52:4380,0.2145,0.5748,0.7038,0.934
13:42:52:4400,0.2164,0.5814,0.6955,0.932
13:42:52:4430,0.2184,0.5885,0.6865,0.930
13:42:52:4460,0.2218,0.5934,0.6774,0.927
13:42:52:4480,0.2282,0.5993,0.6706,0.928
13:42:52:4510,0.2370,0.6068,0.6652,0.931
13:42:52:4530,0.2450,0.6129,0.6630,0.936
13:42:52:4560,0.2519,0.6183,0.6638,0.941
13:42:52:4580,0.2580,0.6232,0.6669,0.949
13:42:52:4600,0.2638,0.6261,0.6716,0.955
13:42:52:4620,0.2692,0.6286,0.6750,0.961
13:42:52:4650,0.2751,0.6305,0.6818,0.969
13:42:52:4680,0.2834,0.6330,0.6896,0.978
13:42:52:4700,0.2902,0.6357,0.6960,0.986
13:42:52:4720,0.2946,0.6376,0.6999,0.992
13:42:52:4740,0.2963,0.6420,0.7043,0.998
13:42:52:4770,0.2934,0.6454,0.7116,1.005
13:42:52:4800,0.2868,0.6464,0.7197,1.009
13:42:52:4820,0.2795,0.6479,0.7282,1.014
13:42:52:4850,0.2721,0.6471,0.7383,1.019
13:42:52:4870,0.2636,0.6437,0.7500,1.023
13:42:52:4900,0.2563,0.6393,0.7600,1.026
13:42:52:4920,0.2511,0.6335,0.7664,1.025
13:42:52:4940,0.2441,0.6271,0.7698,1.022
13:42:52:4970,0.2343,0.6225,0.7730,1.020
13:42:52:4990,0.2235,0.6166,0.7759,1.016
13:42:52:5010,0.2133,0.6107,0.7759,1.010
13:42:52:5040,0.2025,0.6056,0.7742,1.004
13:42:52:5070,0.1920,0.6010,0.7732,0.998
13:42:52:5090,0.1830,0.5978,0.7700,0.992
13:42:52:5120,0.1742,0.5968,0.7668,0.987
13:42:52:5140,0.1649,0.5953,0.7634,0.982
13:42:52:5170,0.1590,0.5946,0.7573,0.976
13:42:52:5180,0.1563,0.5973,0.7500,0.971
13:42:52:5210,0.1549,0.5983,0.7424,0.966
13:42:52:5240,0.1546,0.5995,0.7353,0.961
13:42:52:5260,0.1578,0.6007,0.7302,0.959
13:42:52:5290,0.1625,0.6007,0.7270,0.957
13:42:52:5310,0.1639,0.6010,0.7253,0.956
13:42:52:5340,0.1651,0.6017,0.7256,0.957
13:42:52:5360,0.1659,0.6024,0.7287,0.960
13:42:52:5380,0.1688,0.6022,0.7331,0.964
13:42:52:5410,0.1742,0.6010,0.7383,0.968
13:42:52:5430,0.1810,0.6017,0.7461,0.975
13:42:52:5460,0.1879,0.6010,0.7576,0.985
13:42:52:5490,0.1957,0.5988,0.7705,0.995
13:42:52:5550,0.2033,0.5963,0.7864,1.008
13:42:52:5550,0.2072,0.5927,0.8040,1.020
13:42:52:5560,0.2079,0.5900,0.8211,1.032
13:42:52:5580,0.2077,0.5878,0.8401,1.046
13:42:52:5600,0.2077,0.5856,0.8597,1.061
13:42:52:5629,0.2096,0.5839,0.8775,1.075
13:42:52:5659,0.2138,0.5824,0.8934,1.088
13:42:52:5679,0.2179,0.5812,0.9066,1.099
13:42:52:5699,0.2238,0.5804,0.9164,1.108
13:42:52:5719,0.2306,0.5817,0.9249,1.117
13:42:52:5750,0.2353,0.5829,0.9344,1.126
13:42:52:5770,0.2384,0.5836,0.9398,1.132
13:42:52:5800,0.2394,0.5836,0.9408,1.133
13:42:52:5820,0.2370,0.5834,0.9413,1.132
13:42:52:5850,0.2328,0.5836,0.9422,1.133
13:42:52:5870,0.2260,0.5824,0.9415,1.130
13:42:52:5900,0.2179,0.5797,0.9366,1.123
13:42:52:5920,0.2116,0.5758,0.9315,1.115
13:42:52:5950,0.2040,0.5707,0.9276,1.108
13:42:52:5970,0.1967,0.5655,0.9208,1.098
13:42:52:5990,0.1901,0.5631,0.9105,1.087
13:42:52:6020,0.1840,0.5599,0.9005,1.076
13:42:52:6040,0.1778,0.5577,0.8907,1.066
13:42:52:6070,0.1725,0.5587,0.8834,1.059
13:42:52:6090,0.1678,0.5609,0.8778,1.055
13:42:52:6120,0.1647,0.5646,0.8712,1.051
13:42:52:6150,0.1644,0.5697,0.8651,1.049
13:42:52:6170,0.1647,0.5746,0.8582,1.046
13:42:52:6190,0.1664,0.5785,0.8531,1.044
13:42:52:6210,0.1688,0.5812,0.8480,1.042
13:42:52:6240,0.1683,0.5836,0.8416,1.038
13:42:52:6270,0.1686,0.5858,0.8360,1.035
13:42:52:6290,0.1700,0.5863,0.8304,1.031
13:42:52:6320,0.1708,0.5844,0.8262,1.026
13:42:52:6340,0.1715,0.5844,0.8240,1.025
13:42:52:6360,0.1735,0.5866,0.8235,1.026
