time,gFx,gFy,gFz,TgF
13:39:05:7630,0.2172,0.5040,0.8958,1.051
13:39:05:7660,0.2272,0.4957,0.9083,1.059
13:39:05:7680,0.2411,0.4903,0.9203,1.070
13:39:05:7710,0.2538,0.4852,0.9293,1.079
13:39:05:7730,0.2570,0.4837,0.9371,1.085
13:39:05:7750,0.2455,0.4822,0.9415,1.086
13:39:05:7780,0.2284,0.4776,0.9391,1.078
13:39:05:7810,0.2069,0.4688,0.9337,1.065
13:39:05:7830,0.1798,0.4563,0.9305,1.052
13:39:05:7850,0.1461,0.4407,0.9388,1.047
13:39:05:7870,0.1072,0.4212,0.9535,1.048
13:39:05:7900,0.0679,0.4014,0.9593,1.042
13:39:05:7930,0.0242,0.3791,0.9557,1.028
13:39:05:7950,-0.0264,0.3579,0.9435,1.009
13:39:05:7970,-0.0740,0.3430,0.9220,0.986
13:39:05:8010,-0.1116,0.3349,0.8939,0.961
13:39:05:8020,-0.1405,0.3344,0.8685,0.941
13:39:05:8050,-0.1629,0.3379,0.8567,0.935
13:39:05:8070,-0.1830,0.3403,0.8553,0.939
13:39:05:8090,-0.2023,0.3396,0.8607,0.947
13:39:05:8120,-0.2194,0.3388,0.8734,0.962
13:39:05:8139,-0.2326,0.3369,0.8875,0.977
13:39:05:8169,-0.2411,0.3276,0.9019,0.989
13:39:05:8200,-0.2426,0.3142,0.9181,1.000
13:39:05:8230,-0.2401,0.3007,0.9325,1.009
13:39:05:8240,-0.2353,0.2895,0.9452,1.016
13:39:05:8280,-0.2284,0.2834,0.9572,1.024
13:39:05:8290,-0.2211,0.2829,0.9667,1.031
13:39:05:8310,-0.2135,0.2890,0.9706,1.035
13:39:05:8330,-0.2059,0.2993,0.9711,1.037
13:39:05:8370,-0.1993,0.3085,0.9762,1.043
13:39:05:8390,-0.1918,0.3164,0.9816,1.049
13:39:05:8410,-0.1822,0.3247,0.9791,1.048
13:39:05:8450,-0.1730,0.3332,0.9725,1.042
13:39:05:8460,-0.1666,0.3371,0.9672,1.038
13:39:05:8490,-0.1656,0.3393,0.9647,1.036
13:39:05:8510,-0.1656,0.3418,0.9681,1.040
13:39:05:8530,-0.1595,0.3391,0.9936,1.062
13:39:05:8550,-0.1473,0.3266,1.1042,1.161
13:39:05:8580,-0.1395,0.3159,1.2010,1.250
13:39:05:8610,-0.1302,0.3046,1.2137,1.258
13:39:05:8640,-0.1119,0.2929,1.2735,1.312
13:39:05:8650,-0.0975,0.2900,1.3363,1.371
13:39:05:8680,-0.0855,0.2878,1.3539,1.387
13:39:05:8700,-0.0777,0.2951,1.3436,1.378
13:39:05:8720,-0.0833,0.3051,1.3199,1.357
13:39:05:8750,-0.1016,0.3107,1.2926,1.333
13:39:05:8770,-0.1349,0.3183,1.2410,1.288
13:39:05:8800,-0.1759,0.3191,1.1956,1.250
13:39:05:8820,-0.2169,0.3056,1.1746,1.233
13:39:05:8860,-0.2519,0.2846,1.1621,1.223
13:39:05:8870,-0.2770,0.2597,1.1650,1.225
13:39:05:8890,-0.2883,0.2397,1.1621,1.221
13:39:05:8920,-0.2790,0.2335,1.1421,1.199
13:39:05:8960,-0.2543,0.2392,1.1304,1.183
13:39:05:8970,-0.2240,0.2531,1.1172,1.167
13:39:05:8990,-0.1945,0.2717,1.1030,1.152
13:39:05:9010,-0.1717,0.2919,1.0800,1.132
13:39:05:9050,-0.1566,0.3117,1.0561,1.112
13:39:05:9060,-0.1529,0.3313,1.0444,1.106
13:39:05:9090,-0.1622,0.3418,1.0353,1.102
13:39:05:9110,-0.1742,0.3447,1.0224,1.093
13:39:05:9210,-0.1854,0.3447,1.0094,1.083
13:39:05:9210,-0.1964,0.3396,0.9967,1.071
13:39:05:9220,-0.2059,0.3313,0.9838,1.058
13:39:05:9220,-0.2162,0.3244,0.9677,1.043
13:39:05:9240,-0.2267,0.3176,0.9513,1.028
13:39:05:9260,-0.2372,0.3088,0.9379,1.015
13:39:05:9360,-0.2494,0.2910,0.9134,0.991
13:39:05:9360,-0.2585,0.2687,0.8848,0.960
13:39:05:9370,-0.2626,0.2572,0.8736,0.948
13:39:05:9370,-0.2682,0.2521,0.8719,0.946
13:39:05:9380,-0.2690,0.2504,0.8770,0.951
13:39:05:9400,-0.2626,0.2565,0.8880,0.961
13:39:05:9430,-0.2553,0.2685,0.8963,0.970
13:39:05:9450,-0.2450,0.2802,0.9044,0.978
13:39:05:9480,-0.2333,0.2919,0.9193,0.992
13:39:05:9520,-0.2208,0.3027,0.9383,1.010
13:39:05:9530,-0.2074,0.3098,0.9655,1.035
13:39:05:9550,-0.1945,0.3169,0.9916,1.059
13:39:05:9570,-0.1815,0.3244,1.0072,1.074
13:39:05:9600,-0.1705,0.3256,1.0241,1.088
13:39:05:9620,-0.1620,0.3266,1.0358,1.098
13:39:05:9640,-0.1527,0.3278,1.0343,1.096
13:39:05:9670,-0.1366,0.3266,1.0312,1.090
13:39:05:9710,-0.1187,0.3166,1.0444,1.098
13:39:05:9720,-0.1072,0.3017,1.0666,1.114
13:39:05:9770,-0.0999,0.2907,1.0761,1.119
13:39:05:9780,-0.1016,0.2853,1.0788,1.121
13:39:05:9790,-0.1055,0.2912,1.0849,1.128
13:39:05:9810,-0.1033,0.3017,1.0900,1.136
13:39:05:9840,-0.1016,0.3120,1.0937,1.142
13:39:05:9870,-0.0992,0.3156,1.1008,1.149
13:39:05:9890,-0.0936,0.3222,1.1023,1.152
13:39:05:9920,-0.0906,0.3362,1.0915,1.146
13:39:05:9980,-0.0853,0.3459,1.0866,1.144
13:39:05:9980,-0.0787,0.3535,1.0852,1.144
13:39:05:9980,-0.0779,0.3598,1.0766,1.138
13:39:06:0010,-0.0848,0.3457,1.0810,1.138
13:39:06:0040,-0.0919,0.3347,1.0756,1.130
13:39:06:0060,-0.0948,0.3445,1.0427,1.102
13:39:06:0090,-0.0989,0.3418,1.0329,1.092
13:39:06:0110,-0.1024,0.3274,1.0439,1.099
13:39:06:0130,-0.1028,0.3205,1.0343,1.088
13:39:06:0150,-0.1038,0.3176,1.0155,1.069
13:39:06:0180,-0.1024,0.3112,1.0089,1.061
13:39:06:0220,-0.0975,0.3103,1.0021,1.054
13:39:06:0230,-0.0916,0.3159,0.9918,1.045
13:39:06:0250,-0.0823,0.3200,0.9852,1.039
13:39:06:0280,-0.0738,0.3212,0.9821,1.036
13:39:06:0300,-0.0647,0.3225,0.9762,1.030
13:39:06:0320,-0.0533,0.3232,0.9667,1.021
13:39:06:0350,-0.0423,0.3244,0.9603,1.015
13:39:06:0370,-0.0291,0.3308,0.9542,1.010
13:39:06:0400,-0.0125,0.3403,0.9476,1.007
13:39:06:0420,0.0056,0.3525,0.9425,1.006
13:39:06:0440,0.0200,0.3633,0.9383,1.006
13:39:06:0470,0.0320,0.3728,0.9315,1.004
13:39:06:0490,0.0423,0.3816,0.9227,0.999
13:39:06:0520,0.0471,0.3850,0.9178,0.996
13:39:06:0540,0.0501,0.3840,0.9208,0.999
13:39:06:0570,0.0501,0.3801,0.9269,1.003
13:39:06:0590,0.0469,0.3752,0.9344,1.008
13:39:06:0610,0.0430,0.3686,0.9444,1.015
13:39:06:0640,0.0403,0.3616,0.9550,1.022
13:39:06:0670,0.0364,0.3545,0.9667,1.030
13:39:06:0690,0.0322,0.3459,0.9777,1.038
13:39:06:0709,0.0313,0.3364,0.9879,1.044
13:39:06:0740,0.0303,0.3264,0.9989,1.051
13:39:06:0760,0.0320,0.3191,1.0063,1.056
13:39:06:0780,0.0376,0.3132,1.0094,1.058
13:39:06:0810,0.0469,0.3093,1.0104,1.058
13:39:06:0830,0.0599,0.3068,1.0097,1.057
13:39:06:0859,0.0721,0.3051,1.0067,1.054
13:39:06:0880,0.0828,0.3034,1.0009,1.049
13:39:06:0900,0.0936,0.3034,0.9926,1.042
13:39:06:0930,0.1046,0.3066,0.9840,1.036
13:39:06:0960,0.1168,0.3112,0.9762,1.031
13:39:06:0980,0.1270,0.3164,0.9662,1.025
13:39:06:1000,0.1341,0.3210,0.9567,1.018
13:39:06:1030,0.1383,0.3242,0.9491,1.012
13:39:06:1050,0.1419,0.3276,0.9410,1.006
13:39:06:1070,0.1466,0.3330,0.9327,1.001
13:39:06:1100,0.1524,0.3376,0.9261,0.997
13:39:06:1120,0.1529,0.3469,0.9486,1.022
13:39:06:1150,0.1498,0.3787,1.0295,1.107
13:39:06:1180,0.1693,0.3953,0.9808,1.071
13:39:06:1200,0.2037,0.3848,0.7932,0.905
13:39:06:1240,0.2304,0.3816,0.7151,0.843
13:39:06:1250,0.2448,0.3828,0.7515,0.878
13:39:06:1370,0.2340,0.3794,0.7993,0.915
13:39:06:1380,0.2045,0.3713,0.8269,0.929
13:39:06:1380,0.1796,0.3664,0.8487,0.942
13:39:06:1390,0.1735,0.3677,0.8746,0.964
13:39:06:1390,0.1786,0.3757,0.8939,0.986
13:39:06:1409,0.1786,0.3757,0.8939,0.986
13:39:06:1440,0.1786,0.3757,0.8939,0.986
13:39:06:1470,0.1786,0.3757,0.8939,0.986
13:39:06:1490,0.1786,0.3757,0.8939,0.986
13:39:06:1520,0.2309,0.4361,0.8445,0.978
13:39:06:1540,0.2362,0.4417,0.8396,0.978
13:39:06:1570,0.2365,0.4471,0.8377,0.979
13:39:06:1590,0.2353,0.4522,0.8374,0.980
13:39:06:1610,0.2372,0.4561,0.8357,0.981
13:39:06:1630,0.2399,0.4583,0.8362,0.983
13:39:06:1660,0.2392,0.4581,0.8445,0.990
13:39:06:1680,0.2316,0.4551,0.8558,0.997
13:39:06:1710,0.2191,0.4497,0.8677,1.002
13:39:06:1739,0.2086,0.4441,0.8709,1.000
13:39:06:1760,0.1971,0.4388,0.8800,1.003
13:39:06:1790,0.1825,0.4344,0.8951,1.012
13:39:06:1800,0.1666,0.4341,0.9000,1.013
13:39:06:1830,0.1500,0.4395,0.9034,1.016
13:39:06:1860,0.1346,0.4436,0.9112,1.022
13:39:06:1880,0.1209,0.4422,0.9186,1.027
13:39:06:1900,0.1080,0.4427,0.9171,1.024
13:39:06:1930,0.0963,0.4461,0.9071,1.015
13:39:06:1950,0.0843,0.4434,0.8973,1.004
13:39:06:1980,0.0721,0.4314,0.8914,0.993
13:39:06:2000,0.0613,0.4151,0.8897,0.984
13:39:06:2030,0.0476,0.4002,0.8909,0.978
13:39:06:2050,0.0261,0.3909,0.8927,0.975
13:39:06:2080,0.0049,0.3877,0.8944,0.975
13:39:06:2110,-0.0088,0.3840,0.8944,0.973
13:39:06:2130,-0.0173,0.3801,0.8980,0.975
13:39:06:2150,-0.0200,0.3796,0.9041,0.981
13:39:06:2180,-0.0191,0.3804,0.9061,0.983
13:39:06:2200,-0.0156,0.3777,0.9000,0.976
13:39:06:2220,-0.0088,0.3755,0.8917,0.968
13:39:06:2250,-0.0010,0.3784,0.8834,0.961
13:39:06:2280,0.0090,0.3811,0.8721,0.952
13:39:06:2300,0.0193,0.3865,0.8614,0.944
13:39:06:2320,0.0281,0.3948,0.8543,0.942
13:39:06:2350,0.0364,0.4021,0.8523,0.943
13:39:06:2370,0.0471,0.4077,0.8570,0.950
13:39:06:2390,0.0577,0.4136,0.8643,0.960
13:39:06:2420,0.0638,0.4195,0.8760,0.973
13:39:06:2440,0.0630,0.4224,0.8971,0.994
13:39:06:2470,0.0550,0.4221,0.9237,1.017
13:39:06:2500,0.0430,0.4212,0.9398,1.031
13:39:06:2520,0.0261,0.4229,0.9139,1.007
13:39:06:2550,0.0017,0.4214,0.8675,0.964
13:39:06:2570,-0.0244,0.4151,0.8362,0.934
13:39:06:2600,-0.0467,0.4148,0.8076,0.909
13:39:06:2610,-0.0645,0.4177,0.7854,0.892
13:39:06:2640,-0.0750,0.4190,0.7715,0.881
13:39:06:2660,-0.0782,0.4207,0.7642,0.876
13:39:06:2690,-0.0738,0.4234,0.7710,0.883
13:39:06:2720,-0.0652,0.4253,0.7993,0.908
13:39:06:2740,-0.0557,0.4212,0.8406,0.942
13:39:06:2770,-0.0388,0.4239,0.8729,0.971
13:39:06:2790,-0.0237,0.4341,0.9027,1.002
13:39:06:2810,-0.0195,0.4395,0.9354,1.034
13:39:06:2829,-0.0230,0.4422,0.9584,1.056
13:39:06:2859,-0.0327,0.4419,0.9706,1.067
13:39:06:2880,-0.0471,0.4419,0.9725,1.069
13:39:06:2910,-0.0616,0.4439,0.9637,1.063
13:39:06:2940,-0.0718,0.4463,0.9523,1.054
13:39:06:2960,-0.0796,0.4488,0.9442,1.048
13:39:06:2980,-0.0867,0.4495,0.9388,1.044
13:39:06:3020,-0.0933,0.4497,0.9342,1.041
13:39:06:3030,-0.1019,0.4461,0.9264,1.033
13:39:06:3050,-0.1112,0.4390,0.9137,1.020
13:39:06:3080,-0.1221,0.4326,0.8988,1.005
13:39:06:3110,-0.1336,0.4275,0.8844,0.991
13:39:06:3130,-0.1449,0.4217,0.8709,0.978
13:39:06:3160,-0.1520,0.4158,0.8580,0.965
13:39:06:3190,-0.1549,0.4121,0.8453,0.953
13:39:06:3200,-0.1568,0.4107,0.8355,0.944
13:39:06:3240,-0.1559,0.4104,0.8260,0.935
13:39:06:3250,-0.1527,0.4133,0.8147,0.926
13:39:06:3280,-0.1490,0.4197,0.8059,0.921
13:39:06:3300,-0.1466,0.4256,0.7988,0.917
13:39:06:3330,-0.1432,0.4295,0.7935,0.914
13:39:06:3350,-0.1412,0.4322,0.7893,0.911
13:39:06:3390,-0.1410,0.4368,0.7852,0.909
13:39:06:3400,-0.1392,0.4414,0.7793,0.906
13:39:06:3420,-0.1380,0.4463,0.7725,0.903
13:39:06:3439,-0.1361,0.4507,0.7681,0.901
13:39:06:3469,-0.1302,0.4534,0.7637,0.898
13:39:06:3489,-0.1246,0.4561,0.7576,0.893
13:39:06:3520,-0.1204,0.4568,0.7532,0.889
13:39:06:3560,-0.1160,0.4566,0.7471,0.883
13:39:06:3570,-0.1116,0.4578,0.7422,0.879
13:39:06:3590,-0.1085,0.4593,0.7405,0.878
13:39:06:3620,-0.1050,0.4585,0.7392,0.876
13:39:06:3640,-0.1026,0.4581,0.7363,0.873
13:39:06:3670,-0.0997,0.4593,0.7329,0.871
13:39:06:3700,-0.0953,0.4590,0.7302,0.868
13:39:06:3720,-0.0892,0.4585,0.7270,0.864
13:39:06:3750,-0.0823,0.4605,0.7238,0.862
13:39:06:3780,-0.0745,0.4612,0.7177,0.856
13:39:06:3790,-0.0674,0.4603,0.7124,0.851
13:39:06:3830,-0.0638,0.4581,0.7097,0.847
13:39:06:3830,-0.0621,0.4546,0.7053,0.841
13:39:06:3870,-0.0603,0.4519,0.6994,0.835
13:39:06:3900,-0.0586,0.4517,0.6936,0.830
13:39:06:3910,-0.0567,0.4517,0.6928,0.829
13:39:06:3930,-0.0540,0.4559,0.6980,0.835
13:39:06:3960,-0.0513,0.4600,0.7058,0.844
13:39:06:3990,-0.0513,0.4593,0.7131,0.850
13:39:06:4010,-0.0523,0.4605,0.7231,0.859
13:39:06:4030,-0.0528,0.4605,0.7395,0.873
13:39:06:4060,-0.0550,0.4563,0.7580,0.887
13:39:06:4089,-0.0562,0.4500,0.7752,0.898
13:39:06:4110,-0.0550,0.4424,0.7913,0.908
13:39:06:4130,-0.0540,0.4331,0.8096,0.920
13:39:06:4160,-0.0545,0.4214,0.8294,0.932
13:39:06:4180,-0.0530,0.4090,0.8460,0.941
13:39:06:4200,-0.0491,0.4031,0.8575,0.949
13:39:06:4230,-0.0459,0.3994,0.8687,0.957
13:39:06:4250,-0.0423,0.3965,0.8782,0.965
13:39:06:4280,-0.0374,0.3982,0.8826,0.969
13:39:06:4310,-0.0349,0.4014,0.8875,0.975
13:39:06:4330,-0.0342,0.4080,0.8944,0.984
13:39:06:4360,-0.0330,0.4131,0.9027,0.993
13:39:06:4380,-0.0308,0.4158,0.9076,0.999
13:39:06:4400,-0.0264,0.4199,0.9107,1.003
13:39:06:4420,-0.0208,0.4253,0.9166,1.011
13:39:06:4450,-0.0161,0.4292,0.9203,1.016
13:39:06:4480,-0.0137,0.4300,0.9229,1.018
13:39:06:4500,-0.0110,0.4309,0.9234,1.019
13:39:06:4520,-0.0193,0.4102,0.9186,1.006
13:39:06:4550,-0.0322,0.3818,0.9102,0.988
13:39:06:4570,-0.0308,0.3845,0.9012,0.980
13:39:06:4590,-0.0215,0.4031,0.8997,0.986
13:39:06:4620,-0.0103,0.4226,0.9002,0.995
13:39:06:4640,0.0015,0.4380,0.8927,0.994
13:39:06:4670,0.0122,0.4493,0.8870,0.994
13:39:06:4700,0.0220,0.4590,0.8836,0.996
13:39:06:4730,0.0288,0.4632,0.8802,0.995
13:39:06:4740,0.0327,0.4659,0.8787,0.995
13:39:06:4770,0.0340,0.4678,0.8775,0.995
13:39:06:4790,0.0337,0.4671,0.8748,0.992
13:39:06:4810,0.0352,0.4649,0.8721,0.989
13:39:06:4830,0.0410,0.4632,0.8721,0.988
13:39:06:4890,0.0511,0.4627,0.8709,0.988
13:39:06:4890,0.0640,0.4612,0.8690,0.986
13:39:06:4910,0.0757,0.4581,0.8687,0.985
13:39:06:4940,0.0840,0.4524,0.8709,0.985
13:39:06:4960,0.0894,0.4502,0.8738,0.987
13:39:06:4990,0.0911,0.4532,0.8726,0.987
13:39:06:5010,0.0931,0.4566,0.8675,0.985
13:39:06:5040,0.0953,0.4610,0.8609,0.981
13:39:06:5060,0.0977,0.4671,0.8541,0.978
13:39:06:5080,0.1024,0.4720,0.8467,0.975
13:39:06:5110,0.1080,0.4754,0.8404,0.972
13:39:06:5130,0.1136,0.4791,0.8343,0.969
13:39:06:5160,0.1197,0.4818,0.8274,0.965
13:39:06:5180,0.1246,0.4813,0.8235,0.962
13:39:06:5200,0.1280,0.4783,0.8216,0.959
13:39:06:5230,0.1297,0.4754,0.8189,0.956
13:39:06:5250,0.1322,0.4727,0.8155,0.952
13:39:06:5280,0.1341,0.4700,0.8130,0.949
13:39:06:5310,0.1356,0.4676,0.8086,0.944
13:39:06:5330,0.1385,0.4656,0.8045,0.940
13:39:06:5350,0.1407,0.4654,0.8035,0.939
13:39:06:5380,0.1444,0.4671,0.8035,0.941
13:39:06:5400,0.1480,0.4668,0.8057,0.943
13:39:06:5420,0.1522,0.4659,0.8096,0.946
13:39:06:5450,0.1566,0.4659,0.8155,0.952
13:39:06:5480,0.1595,0.4654,0.8240,0.960
13:39:06:5500,0.1617,0.4664,0.8318,0.967
13:39:06:5530,0.1617,0.4664,0.8382,0.973
13:39:06:5550,0.1627,0.4644,0.8450,0.978
13:39:06:5580,0.1647,0.4629,0.8519,0.983
13:39:06:5600,0.1647,0.4622,0.8567,0.987
13:39:06:5620,0.1634,0.4607,0.8604,0.990
13:39:06:5639,0.1629,0.4598,0.8604,0.989
13:39:06:5669,0.1625,0.4600,0.8565,0.986
13:39:06:5699,0.1629,0.4612,0.8543,0.984
13:39:06:5719,0.1669,0.4642,0.8519,0.984
13:39:06:5750,0.1715,0.4676,0.8480,0.983
13:39:06:5770,0.1769,0.4715,0.8467,0.985
13:39:06:5800,0.1835,0.4766,0.8453,0.988
13:39:06:5810,0.1898,0.4830,0.8418,0.989
13:39:06:5840,0.1974,0.4886,0.8396,0.991
13:39:06:5870,0.2042,0.4969,0.8365,0.994
13:39:06:5890,0.2106,0.5067,0.8311,0.996
13:39:06:5910,0.2169,0.5147,0.8240,0.995
13:39:06:5940,0.2208,0.5238,0.8174,0.996
13:39:06:5960,0.2238,0.5331,0.8130,0.998
13:39:06:5990,0.2238,0.5409,0.8094,0.999
13:39:06:6010,0.2216,0.5467,0.8057,0.999
13:39:06:6030,0.2201,0.5499,0.8006,0.996
13:39:06:6060,0.2150,0.5497,0.7962,0.991
13:39:06:6080,0.2064,0.5492,0.7925,0.986
13:39:06:6110,0.1984,0.5482,0.7876,0.980
13:39:06:6140,0.1876,0.5445,0.7839,0.973
13:39:06:6160,0.1747,0.5416,0.7793,0.965
13:39:06:6190,0.1632,0.5382,0.7749,0.957
13:39:06:6200,0.1500,0.5326,0.7734,0.951
13:39:06:6230,0.1353,0.5245,0.7710,0.942
13:39:06:6260,0.1209,0.5145,0.7690,0.933
13:39:06:6290,0.1072,0.5072,0.7683,0.927
13:39:06:6310,0.0948,0.5023,0.7693,0.924
13:39:06:6330,0.0826,0.4981,0.7722,0.923
13:39:06:6360,0.0713,0.4964,0.7742,0.922
13:39:06:6380,0.0633,0.4971,0.7749,0.923
13:39:06:6400,0.0581,0.4998,0.7756,0.925
13:39:06:6430,0.0537,0.5030,0.7756,0.926
13:39:06:6450,0.0486,0.5042,0.7744,0.925
13:39:06:6480,0.0435,0.5042,0.7712,0.922
13:39:06:6500,0.0398,0.5037,0.7659,0.918
13:39:06:6530,0.0366,0.5008,0.7620,0.913
13:39:06:6550,0.0335,0.4971,0.7580,0.907
13:39:06:6580,0.0298,0.4947,0.7541,0.902
13:39:06:6600,0.0254,0.4935,0.7510,0.899
13:39:06:6620,0.0225,0.4918,0.7485,0.896
13:39:06:6640,0.0198,0.4901,0.7483,0.895
13:39:06:6670,0.0195,0.4891,0.7497,0.895
13:39:06:6740,0.0198,0.4896,0.7534,0.899
13:39:06:6740,0.0195,0.4903,0.7580,0.903
13:39:06:6750,0.0210,0.4903,0.7649,0.909
13:39:06:6780,0.0230,0.4905,0.7734,0.916
13:39:06:6790,0.0242,0.4915,0.7830,0.925
13:39:06:6810,0.0252,0.4925,0.7949,0.935
13:39:06:6840,0.0271,0.4935,0.8067,0.946
13:39:06:6870,0.0310,0.4962,0.8150,0.955
13:39:06:6889,0.0362,0.4998,0.8235,0.964
13:39:06:6919,0.0423,0.5030,0.8328,0.974
13:39:06:6939,0.0513,0.5067,0.8392,0.982
13:39:06:6959,0.0618,0.5116,0.8440,0.989
13:39:06:6990,0.0743,0.5152,0.8480,0.995
13:39:06:7010,0.0865,0.5208,0.8494,1.000
13:39:06:7040,0.0963,0.5262,0.8494,1.004
13:39:06:7070,0.1055,0.5277,0.8487,1.005
13:39:06:7080,0.1107,0.5277,0.8480,1.005
13:39:06:7120,0.1116,0.5282,0.8487,1.006
13:39:06:7140,0.1087,0.5279,0.8482,1.005
13:39:06:7160,0.1021,0.5243,0.8470,1.001
13:39:06:7200,0.0923,0.5191,0.8480,0.999
13:39:06:7210,0.0816,0.5133,0.8511,0.997
13:39:06:7230,0.0713,0.5064,0.8541,0.995
13:39:06:7260,0.0601,0.5008,0.8582,0.995
13:39:06:7290,0.0503,0.4942,0.8633,0.996
13:39:06:7310,0.0413,0.4871,0.8690,0.997
13:39:06:7330,0.0335,0.4810,0.8729,0.997
13:39:06:7360,0.0278,0.4754,0.8743,0.996
13:39:06:7390,0.0215,0.4715,0.8756,0.995
13:39:06:7400,0.0181,0.4686,0.8753,0.993
13:39:06:7430,0.0171,0.4666,0.8746,0.991
13:39:06:7450,0.0171,0.4651,0.8741,0.990
13:39:06:7480,0.0183,0.4620,0.8738,0.989
13:39:06:7510,0.0203,0.4590,0.8763,0.989
13:39:06:7530,0.0220,0.4573,0.8802,0.992
13:39:06:7560,0.0239,0.4537,0.8856,0.995
13:39:06:7580,0.0271,0.4507,0.8941,1.002
13:39:06:7610,0.0300,0.4505,0.9034,1.010
13:39:06:7620,0.0349,0.4512,0.9124,1.019
13:39:06:7650,0.0428,0.4544,0.9208,1.028
13:39:06:7680,0.0491,0.4588,0.9288,1.037
13:39:06:7700,0.0552,0.4627,0.9354,1.045
13:39:06:7730,0.0621,0.4661,0.9401,1.051
13:39:06:7750,0.0696,0.4671,0.9447,1.056
13:39:06:7780,0.0787,0.4678,0.9488,1.061
13:39:06:7790,0.0860,0.4703,0.9528,1.066
13:39:06:7820,0.0923,0.4708,0.9574,1.071
13:39:06:7840,0.1006,0.4725,0.9620,1.077
13:39:06:7870,0.1104,0.4761,0.9652,1.082
13:39:06:7890,0.1209,0.4778,0.9664,1.085
13:39:06:7920,0.1305,0.4788,0.9667,1.087
13:39:06:7940,0.1380,0.4803,0.9650,1.087
13:39:06:7970,0.1446,0.4825,0.9655,1.089
13:39:06:7990,0.1500,0.4844,0.9662,1.091
13:39:06:8010,0.1554,0.4854,0.9645,1.091
13:39:06:8040,0.1593,0.4866,0.9642,1.092
13:39:06:8070,0.1615,0.4891,0.9655,1.094
13:39:06:8100,0.1627,0.4903,0.9677,1.097
13:39:06:8120,0.1605,0.4898,0.9694,1.098
13:39:06:8139,0.1554,0.4888,0.9703,1.098
13:39:06:8169,0.1490,0.4864,0.9730,1.098
13:39:06:8200,0.1414,0.4842,0.9743,1.097
13:39:06:8290,0.1322,0.4810,0.9750,1.095
13:39:06:8300,0.1234,0.4766,0.9755,1.093
13:39:06:8300,0.1158,0.4715,0.9730,1.087
13:39:06:8310,0.1102,0.4668,0.9694,1.082
13:39:06:8320,0.1060,0.4603,0.9652,1.075
13:39:06:8360,0.1026,0.4551,0.9584,1.066
13:39:06:8370,0.1014,0.4534,0.9518,1.059
13:39:06:8400,0.0992,0.4529,0.9464,1.054
13:39:06:8420,0.0953,0.4532,0.9413,1.049
13:39:06:8430,0.0936,0.4507,0.9405,1.047
13:39:06:8460,0.0931,0.4480,0.9454,1.050
13:39:06:8480,0.0936,0.4461,0.9481,1.052
13:39:06:8510,0.0960,0.4471,0.9427,1.048
13:39:06:8540,0.1006,0.4495,0.9337,1.041
13:39:06:8590,0.1092,0.4532,0.9264,1.037
13:39:06:8600,0.1182,0.4588,0.9183,1.033
13:39:06:8610,0.1263,0.4629,0.9102,1.029
13:39:06:8660,0.1351,0.4668,0.9034,1.026
13:39:06:8670,0.1441,0.4703,0.8936,1.020
13:39:06:8690,0.1551,0.4759,0.8814,1.014
13:39:06:8730,0.1673,0.4837,0.8680,1.008
13:39:06:8730,0.1820,0.4935,0.8509,1.000
13:39:06:8760,0.2018,0.5057,0.8387,1.000
13:39:06:8790,0.2243,0.5172,0.8374,1.009
13:39:06:8800,0.2362,0.5382,0.9041,1.078
13:39:06:8820,0.2863,0.5663,0.9459,1.139
13:39:06:8850,0.3848,0.5714,0.8081,1.062
13:39:06:8890,0.4556,0.5721,0.6984,1.011
13:39:06:8900,0.4712,0.5912,0.7483,1.064
13:39:06:8930,0.4485,0.6088,0.7986,1.100
13:39:06:8950,0.4092,0.6232,0.8169,1.106
13:39:06:8980,0.3704,0.6332,0.8553,1.127
13:39:06:8990,0.3437,0.6335,0.8958,1.150
13:39:06:9010,0.3256,0.6291,0.9220,1.163
13:39:06:9050,0.3122,0.6259,0.9264,1.161
13:39:06:9070,0.3017,0.6249,0.9176,1.150
13:39:06:9100,0.2868,0.6203,0.9051,1.134
13:39:06:9120,0.2609,0.6078,0.8870,1.106
13:39:06:9140,0.2228,0.5905,0.8729,1.077
13:39:06:9170,0.1815,0.5729,0.8611,1.050
13:39:06:9190,0.1461,0.5568,0.8538,1.030
13:39:06:9220,0.1199,0.5436,0.8523,1.018
13:39:06:9240,0.1058,0.5340,0.8541,1.013
13:39:06:9270,0.1011,0.5240,0.8599,1.012
13:39:06:9290,0.0982,0.5123,0.8499,0.997
13:39:06:9320,0.0921,0.5040,0.8255,0.972
13:39:06:9350,0.0867,0.5032,0.8028,0.951
13:39:06:9370,0.0789,0.5074,0.7849,0.938
13:39:06:9420,0.0679,0.5133,0.7727,0.930
13:39:06:9440,0.0613,0.5206,0.7627,0.925
13:39:06:9440,0.0579,0.5272,0.7573,0.925
13:39:06:9460,0.0569,0.5333,0.7588,0.929
13:39:06:9480,0.0591,0.5370,0.7632,0.935
13:39:06:9510,0.0628,0.5387,0.7668,0.939
13:39:06:9600,0.0684,0.5421,0.7712,0.945
13:39:06:9600,0.0777,0.5450,0.7788,0.954
13:39:06:9610,0.0865,0.5470,0.7883,0.963
13:39:06:9610,0.0972,0.5511,0.7954,0.973
13:39:06:9630,0.1109,0.5577,0.8023,0.983
