time,gFx,gFy,gFz,TgF
13:37:24:2410,0.2255,0.8274,0.5418,1.014
13:37:24:2440,0.2228,0.8343,0.5480,1.023
13:37:24:2460,0.2196,0.8401,0.5572,1.032
13:37:24:2510,0.2152,0.8467,0.5677,1.042
13:37:24:2510,0.2116,0.8538,0.5778,1.052
13:37:24:2530,0.2086,0.8602,0.5831,1.060
13:37:24:2550,0.2059,0.8687,0.5856,1.068
13:37:24:2580,0.2062,0.8790,0.5875,1.077
13:37:24:2600,0.2089,0.8878,0.5863,1.084
13:37:24:2630,0.2099,0.8963,0.5841,1.090
13:37:24:2650,0.2091,0.9056,0.5792,1.095
13:37:24:2680,0.2091,0.9149,0.5736,1.100
13:37:24:2720,0.2091,0.9254,0.5660,1.105
13:37:24:2730,0.2086,0.9366,0.5570,1.110
13:37:24:2750,0.2067,0.9466,0.5484,1.113
13:37:24:2780,0.2042,0.9552,0.5423,1.117
13:37:24:2790,0.2057,0.9645,0.5409,1.125
13:37:24:2829,0.2091,0.9735,0.5423,1.134
13:37:24:2849,0.2160,0.9779,0.5472,1.141
13:37:24:2870,0.2265,0.9794,0.5541,1.148
13:37:24:2890,0.2419,0.9789,0.5604,1.154
13:37:24:2940,0.2597,0.9791,0.5660,1.160
13:37:24:2950,0.2753,0.9804,0.5699,1.167
13:37:24:2970,0.2934,0.9774,0.5697,1.169
13:37:24:3000,0.3100,0.9725,0.5648,1.167
13:37:24:3020,0.3256,0.9694,0.5582,1.165
13:37:24:3040,0.3415,0.9672,0.5509,1.164
13:37:24:3060,0.3547,0.9667,0.5418,1.164
13:37:24:3090,0.3650,0.9679,0.5323,1.163
13:37:24:3120,0.3745,0.9699,0.5225,1.164
13:37:24:3130,0.3850,0.9703,0.5138,1.164
13:37:24:3180,0.3977,0.9655,0.5040,1.159
13:37:24:3190,0.4090,0.9613,0.4993,1.158
13:37:24:3210,0.4190,0.9572,0.5015,1.159
13:37:24:3240,0.4307,0.9496,0.5040,1.158
13:37:24:3260,0.4424,0.9447,0.5067,1.160
13:37:24:3280,0.4532,0.9430,0.5133,1.165
13:37:24:3310,0.4639,0.9410,0.5233,1.172
13:37:24:3330,0.4744,0.9386,0.5321,1.179
13:37:24:3350,0.4810,0.9393,0.5394,1.185
13:37:24:3380,0.4861,0.9430,0.5462,1.193
13:37:24:3400,0.4915,0.9488,0.5509,1.202
13:37:24:3439,0.4927,0.9535,0.5516,1.207
13:37:24:3449,0.4905,0.9581,0.5497,1.209
13:37:24:3500,0.4871,0.9633,0.5475,1.210
13:37:24:3530,0.4830,0.9686,0.5462,1.212
13:37:24:3540,0.4791,0.9782,0.5467,1.219
13:37:24:3550,0.4756,0.9896,0.5484,1.227
13:37:24:3590,0.4717,0.9989,0.5492,1.234
13:37:24:3600,0.4683,1.0082,0.5487,1.240
13:37:24:3630,0.4651,1.0168,0.5455,1.244
13:37:24:3660,0.4600,1.0265,0.5409,1.248
13:37:24:3680,0.4549,1.0363,0.5379,1.253
13:37:24:3700,0.4490,1.0446,0.5382,1.258
13:37:24:3730,0.4407,1.0546,0.5382,1.263
13:37:24:3750,0.4304,1.0661,0.5355,1.268
13:37:24:3770,0.4202,1.0805,0.5318,1.276
13:37:24:3790,0.4133,1.0969,0.5289,1.286
13:37:24:3820,0.4111,1.1108,0.5284,1.297
13:37:24:3840,0.4121,1.1257,0.5318,1.311
13:37:24:3870,0.4163,1.1418,0.5414,1.330
13:37:24:3900,0.4195,1.1548,0.5536,1.348
13:37:24:3910,0.4224,1.1650,0.5651,1.362
13:37:24:3940,0.4280,1.1763,0.5765,1.378
13:37:24:3980,0.4351,1.1848,0.5888,1.393
13:37:24:3990,0.4439,1.1931,0.6007,1.408
13:37:24:4010,0.4585,1.2014,0.6117,1.424
13:37:24:4040,0.4786,1.2066,0.6203,1.439
13:37:24:4060,0.5015,1.2107,0.6256,1.452
13:37:24:4079,0.5274,1.2149,0.6300,1.467
13:37:24:4120,0.5555,1.2222,0.6325,1.484
13:37:24:4130,0.5819,1.2303,0.6330,1.501
13:37:24:4150,0.6039,1.2369,0.6330,1.515
13:37:24:4180,0.6232,1.2440,0.6327,1.528
13:37:24:4200,0.6420,1.2515,0.6361,1.544
13:37:24:4250,0.6591,1.2593,0.6447,1.561
13:37:24:4260,0.6733,1.2662,0.6576,1.578
13:37:24:4280,0.6877,1.2747,0.6711,1.596
13:37:24:4310,0.7028,1.2835,0.6816,1.614
13:37:24:4320,0.7173,1.2901,0.6909,1.630
13:37:24:4350,0.7339,1.2960,0.7028,1.647
13:37:24:4390,0.7517,1.3009,0.7141,1.663
13:37:24:4400,0.7659,1.3048,0.7185,1.675
13:37:24:4430,0.7756,1.3087,0.7182,1.682
13:37:24:4450,0.7803,1.3111,0.7148,1.685
13:37:24:4490,0.7820,1.3106,0.7094,1.683
13:37:24:4500,0.7832,1.3075,0.7055,1.679
13:37:24:4530,0.7810,1.3016,0.7026,1.673
13:37:24:4550,0.7778,1.2950,0.7004,1.665
13:37:24:4570,0.7734,1.2879,0.6970,1.656
13:37:24:4600,0.7644,1.2830,0.6901,1.645
13:37:24:4620,0.7515,1.2855,0.6831,1.638
13:37:24:4650,0.7353,1.2894,0.6745,1.630
13:37:24:4660,0.7155,1.2960,0.6660,1.623
13:37:24:4690,0.6938,1.3072,0.6550,1.618
13:37:24:4720,0.6691,1.3133,0.6391,1.607
13:37:24:4740,0.6354,1.3146,0.6239,1.588
13:37:24:4760,0.5997,1.3143,0.6046,1.566
13:37:24:4790,0.5660,1.3116,0.5795,1.542
13:37:24:4810,0.5260,1.3031,0.5538,1.510
13:37:24:4840,0.4822,1.2909,0.5260,1.475
13:37:24:4860,0.4383,1.2816,0.5028,1.445
13:37:24:4890,0.3970,1.2764,0.4905,1.424
13:37:24:4910,0.3603,1.2642,0.4844,1.401
13:37:24:4940,0.3234,1.2493,0.4825,1.378
13:37:24:4960,0.2853,1.2371,0.4827,1.358
13:37:24:4980,0.2458,1.2185,0.4835,1.334
13:37:24:5030,0.2040,1.1968,0.4857,1.308
13:37:24:5050,0.1666,1.1734,0.4849,1.280
13:37:24:5070,0.1305,1.1499,0.4861,1.255
13:37:24:5080,0.0921,1.1257,0.4954,1.233
13:37:24:5100,0.0540,1.0971,0.5081,1.210
13:37:24:5120,0.0156,1.0678,0.5221,1.189
13:37:24:5150,-0.0181,1.0373,0.5365,1.168
13:37:24:5170,-0.0481,1.0048,0.5499,1.146
13:37:24:5200,-0.0750,0.9733,0.5655,1.128
13:37:24:5220,-0.0963,0.9440,0.5822,1.113
13:37:24:5240,-0.1143,0.9161,0.5951,1.098
13:37:24:5270,-0.1290,0.8848,0.6068,1.081
13:37:24:5290,-0.1410,0.8526,0.6188,1.063
13:37:24:5310,-0.1493,0.8225,0.6303,1.047
13:37:24:5360,-0.1539,0.7942,0.6423,1.033
13:37:24:5370,-0.1549,0.7642,0.6581,1.020
13:37:24:5380,-0.1537,0.7331,0.6733,1.007
13:37:24:5420,-0.1546,0.7036,0.6870,0.995
13:37:24:5440,-0.1529,0.6738,0.6984,0.982
13:37:24:5460,-0.1454,0.6457,0.7075,0.969
13:37:24:5480,-0.1344,0.6203,0.7131,0.955
13:37:24:5510,-0.1197,0.5961,0.7131,0.937
13:37:24:5530,-0.1014,0.5709,0.7138,0.920
13:37:24:5570,-0.0804,0.5448,0.7182,0.905
13:37:24:5580,-0.0574,0.5228,0.7229,0.894
13:37:24:5610,-0.0305,0.5047,0.7270,0.886
13:37:24:5639,0.0000,0.4854,0.7314,0.878
13:37:24:5659,0.0342,0.4659,0.7346,0.871
13:37:24:5679,0.0672,0.4500,0.7339,0.863
13:37:24:5709,0.1004,0.4358,0.7302,0.856
13:37:24:5729,0.1353,0.4209,0.7251,0.849
13:37:24:5760,0.1656,0.4087,0.7187,0.843
13:37:24:5780,0.1927,0.4004,0.7089,0.837
13:37:24:5810,0.2201,0.3938,0.6940,0.828
13:37:24:5830,0.2458,0.3857,0.6745,0.815
13:37:24:5850,0.2687,0.3765,0.6486,0.797
13:37:24:5900,0.2919,0.3662,0.6203,0.777
13:37:24:5910,0.3188,0.3572,0.5919,0.761
13:37:24:5930,0.3493,0.3535,0.5638,0.752
13:37:24:5950,0.3831,0.3525,0.5370,0.748
13:37:24:5980,0.4180,0.3552,0.5128,0.751
13:37:24:6010,0.4527,0.3635,0.4949,0.763
13:37:24:6030,0.4866,0.3760,0.4830,0.782
13:37:24:6050,0.5204,0.3921,0.4734,0.805
13:37:24:6070,0.5538,0.4070,0.4634,0.829
13:37:24:6100,0.5870,0.4207,0.4534,0.853
13:37:24:6120,0.6208,0.4346,0.4436,0.878
13:37:24:6150,0.6540,0.4473,0.4324,0.903
13:37:24:6170,0.6872,0.4598,0.4197,0.927
13:37:24:6190,0.7168,0.4720,0.4048,0.949
13:37:24:6230,0.7449,0.4879,0.3901,0.972
13:37:24:6240,0.7708,0.5062,0.3745,0.995
13:37:24:6270,0.7893,0.5221,0.3535,1.010
13:37:24:6290,0.8020,0.5375,0.3286,1.020
13:37:24:6310,0.8120,0.5521,0.3024,1.027
13:37:24:6350,0.8162,0.5602,0.2790,1.028
13:37:24:6370,0.8152,0.5655,0.2626,1.026
13:37:24:6380,0.8098,0.5729,0.2524,1.024
13:37:24:6430,0.8001,0.5782,0.2484,1.018
13:37:24:6430,0.7869,0.5863,0.2514,1.013
13:37:24:6460,0.7700,0.5966,0.2587,1.008
13:37:24:6490,0.7510,0.6063,0.2636,1.001
13:37:24:6500,0.7285,0.6166,0.2638,0.990
13:37:24:6530,0.7016,0.6261,0.2592,0.975
13:37:24:6560,0.6728,0.6342,0.2489,0.958
13:37:24:6610,0.6440,0.6423,0.2387,0.940
13:37:24:6610,0.6115,0.6518,0.2335,0.924
13:37:24:6630,0.5748,0.6608,0.2335,0.906
13:37:24:6650,0.5375,0.6701,0.2382,0.891
13:37:24:6670,0.5008,0.6818,0.2470,0.881
13:37:24:6700,0.4683,0.6960,0.2599,0.878
13:37:24:6720,0.4436,0.7131,0.2761,0.884
13:37:24:6760,0.4241,0.7307,0.2961,0.895
13:37:24:6780,0.4094,0.7468,0.3173,0.909
13:37:24:6790,0.3989,0.7656,0.3398,0.928
13:37:24:6840,0.3911,0.7813,0.3633,0.946
13:37:24:6850,0.3867,0.7942,0.3887,0.965
13:37:24:6889,0.3889,0.8076,0.4180,0.989
13:37:24:6899,0.3955,0.8186,0.4500,1.014
13:37:24:6929,0.4043,0.8287,0.4835,1.041
13:37:24:6939,0.4153,0.8365,0.5142,1.066
13:37:24:6969,0.4273,0.8423,0.5394,1.088
13:37:24:6990,0.4429,0.8462,0.5587,1.107
13:37:24:7030,0.4549,0.8470,0.5707,1.118
13:37:24:7050,0.4632,0.8445,0.5743,1.121
13:37:24:7070,0.4725,0.8401,0.5709,1.120
13:37:24:7090,0.4854,0.8348,0.5599,1.116
13:37:24:7130,0.5076,0.8296,0.5423,1.114
13:37:24:7140,0.5355,0.8262,0.5213,1.114
13:37:24:7170,0.5629,0.8218,0.4979,1.114
13:37:24:7190,0.5885,0.8155,0.4737,1.112
13:37:24:7210,0.6098,0.8084,0.4500,1.108
13:37:24:7240,0.6247,0.8013,0.4261,1.102
13:37:24:7260,0.6364,0.7952,0.4033,1.095
13:37:24:7290,0.6471,0.7905,0.3794,1.090
13:37:24:7310,0.6562,0.7883,0.3530,1.085
13:37:24:7340,0.6628,0.7871,0.3271,1.080
13:37:24:7370,0.6655,0.7857,0.3037,1.073
13:37:24:7390,0.6669,0.7837,0.2805,1.067
13:37:24:7410,0.6674,0.7810,0.2580,1.059
13:37:24:7430,0.6647,0.7778,0.2384,1.051
13:37:24:7450,0.6598,0.7739,0.2233,1.041
13:37:24:7490,0.6510,0.7681,0.2135,1.029
13:37:24:7510,0.6376,0.7620,0.2086,1.015
13:37:24:7530,0.6198,0.7537,0.2059,0.997
13:37:24:7550,0.5990,0.7429,0.2050,0.976
13:37:24:7590,0.5743,0.7314,0.2074,0.953
13:37:24:7610,0.5455,0.7192,0.2108,0.927
13:37:24:7630,0.5138,0.7075,0.2150,0.900
13:37:24:7650,0.4839,0.6933,0.2199,0.874
13:37:24:7690,0.4607,0.6801,0.2252,0.852
13:37:24:7700,0.4410,0.6691,0.2311,0.834
13:37:24:7740,0.4224,0.6574,0.2360,0.816
13:37:24:7750,0.4090,0.6471,0.2384,0.802
13:37:24:7770,0.4004,0.6371,0.2397,0.790
13:37:24:7800,0.3943,0.6283,0.2394,0.779
13:37:24:7820,0.3882,0.6215,0.2377,0.770
13:37:24:7840,0.3831,0.6161,0.2340,0.762
13:37:24:7870,0.3804,0.6105,0.2282,0.755
13:37:24:7900,0.3794,0.6054,0.2201,0.748
13:37:24:7930,0.3787,0.6022,0.2116,0.742
13:37:24:7940,0.3791,0.6007,0.2035,0.739
13:37:24:7980,0.3811,0.5980,0.1940,0.735
13:37:24:7990,0.3806,0.5951,0.1866,0.731
13:37:24:8030,0.3796,0.5939,0.1827,0.728
13:37:24:8050,0.3796,0.5936,0.1796,0.727
13:37:24:8060,0.3801,0.5939,0.1759,0.727
13:37:24:8090,0.3821,0.5939,0.1720,0.727
13:37:24:8110,0.3831,0.5934,0.1666,0.726
13:37:24:8139,0.3833,0.5919,0.1632,0.724
13:37:24:8159,0.3828,0.5912,0.1639,0.723
13:37:24:8200,0.3809,0.5905,0.1659,0.722
13:37:24:8210,0.3787,0.5905,0.1673,0.721
13:37:24:8230,0.3762,0.5922,0.1695,0.722
13:37:24:8260,0.3728,0.5936,0.1717,0.722
13:37:24:8280,0.3674,0.5951,0.1754,0.721
13:37:24:8300,0.3598,0.5975,0.1808,0.721
13:37:24:8330,0.3513,0.5997,0.1862,0.720
13:37:24:8360,0.3418,0.6022,0.1896,0.718
13:37:24:8380,0.3313,0.6066,0.1898,0.717
13:37:24:8400,0.3191,0.6100,0.1896,0.714
13:37:24:8440,0.3044,0.6127,0.1879,0.709
13:37:24:8450,0.2907,0.6173,0.1837,0.707
13:37:24:8480,0.2778,0.6230,0.1796,0.705
13:37:24:8500,0.2643,0.6291,0.1735,0.704
13:37:24:8520,0.2516,0.6369,0.1669,0.705
13:37:24:8550,0.2384,0.6440,0.1612,0.705
13:37:24:8570,0.2262,0.6501,0.1549,0.706
13:37:24:8590,0.2150,0.6554,0.1495,0.706
13:37:24:8630,0.2013,0.6618,0.1458,0.707
13:37:24:8640,0.1864,0.6713,0.1432,0.711
13:37:24:8680,0.1727,0.6816,0.1417,0.717
13:37:24:8690,0.1593,0.6904,0.1424,0.723
13:37:24:8720,0.1449,0.7004,0.1456,0.730
13:37:24:8740,0.1307,0.7111,0.1529,0.739
13:37:24:8770,0.1178,0.7236,0.1625,0.751
13:37:24:8800,0.1077,0.7363,0.1720,0.764
13:37:24:8820,0.0989,0.7473,0.1835,0.776
13:37:24:8840,0.0909,0.7563,0.1954,0.786
13:37:24:8870,0.0845,0.7649,0.2067,0.797
13:37:24:8890,0.0811,0.7737,0.2189,0.808
13:37:24:8930,0.0799,0.7805,0.2328,0.818
13:37:24:8940,0.0818,0.7879,0.2465,0.830
13:37:24:8960,0.0853,0.7940,0.2621,0.840
13:37:24:8980,0.0911,0.7979,0.2819,0.851
13:37:24:9010,0.0977,0.8018,0.3032,0.863
13:37:24:9030,0.1031,0.8064,0.3264,0.876
13:37:24:9060,0.1090,0.8091,0.3508,0.889
13:37:24:9080,0.1138,0.8118,0.3733,0.901
13:37:24:9110,0.1192,0.8147,0.3926,0.912
13:37:24:9130,0.1243,0.8174,0.4085,0.922
13:37:24:9150,0.1292,0.8206,0.4204,0.931
13:37:24:9180,0.1349,0.8230,0.4295,0.938
13:37:24:9200,0.1414,0.8247,0.4390,0.945
13:37:24:9230,0.1476,0.8262,0.4485,0.952
13:37:24:9250,0.1529,0.8262,0.4576,0.957
13:37:24:9300,0.1590,0.8272,0.4678,0.964
13:37:24:9300,0.1656,0.8316,0.4764,0.973
13:37:24:9350,0.1735,0.8355,0.4803,0.979
13:37:24:9360,0.1840,0.8387,0.4820,0.985
13:37:24:9370,0.1923,0.8440,0.4800,0.990
13:37:24:9400,0.1993,0.8497,0.4749,0.994
13:37:24:9420,0.2077,0.8555,0.4700,0.998
13:37:24:9440,0.2167,0.8629,0.4642,1.003
13:37:24:9460,0.2240,0.8716,0.4573,1.010
13:37:24:9490,0.2311,0.8814,0.4500,1.016
13:37:24:9510,0.2392,0.8912,0.4407,1.023
13:37:24:9540,0.2438,0.8997,0.4285,1.026
13:37:24:9570,0.2445,0.9093,0.4173,1.030
13:37:24:9590,0.2450,0.9190,0.4072,1.035
13:37:24:9610,0.2426,0.9244,0.3962,1.035
13:37:24:9640,0.2379,0.9291,0.3879,1.035
13:37:24:9650,0.2340,0.9352,0.3823,1.037
13:37:24:9680,0.2301,0.9410,0.3799,1.041
13:37:24:9700,0.2262,0.9466,0.3799,1.045
13:37:24:9730,0.2208,0.9510,0.3831,1.049
13:37:24:9750,0.2150,0.9574,0.3887,1.055
13:37:24:9780,0.2099,0.9630,0.3955,1.062
13:37:24:9810,0.2035,0.9672,0.4043,1.068
13:37:24:9830,0.1957,0.9716,0.4143,1.074
13:37:24:9850,0.1874,0.9755,0.4241,1.080
13:37:24:9880,0.1793,0.9791,0.4331,1.086
13:37:24:9900,0.1720,0.9843,0.4451,1.094
13:37:24:9930,0.1661,0.9906,0.4590,1.104
13:37:24:9950,0.1629,0.9965,0.4710,1.114
13:37:24:9970,0.1593,1.0011,0.4805,1.122
13:37:25:0000,0.1532,1.0058,0.4893,1.129
13:37:25:0030,0.1463,1.0107,0.4954,1.135
13:37:25:0050,0.1419,1.0150,0.4991,1.140
13:37:25:0070,0.1383,1.0192,0.5008,1.144
13:37:25:0100,0.1331,1.0214,0.5011,1.145
13:37:25:0120,0.1302,1.0219,0.5018,1.146
13:37:25:0150,0.1300,1.0202,0.5025,1.145
13:37:25:0170,0.1312,1.0175,0.5035,1.143
13:37:25:0200,0.1339,1.0160,0.5072,1.143
13:37:25:0220,0.1383,1.0158,0.5138,1.147
13:37:25:0240,0.1461,1.0158,0.5206,1.151
13:37:25:0270,0.1563,1.0163,0.5265,1.155
13:37:25:0290,0.1649,1.0185,0.5348,1.162
13:37:25:0320,0.1744,1.0214,0.5431,1.170
13:37:25:0340,0.1840,1.0263,0.5477,1.178
13:37:25:0360,0.1947,1.0324,0.5514,1.186
13:37:25:0390,0.2081,1.0365,0.5511,1.192
13:37:25:0420,0.2204,1.0400,0.5509,1.197
13:37:25:0440,0.2316,1.0444,0.5541,1.205
13:37:25:0460,0.2426,1.0517,0.5577,1.215
13:37:25:0490,0.2543,1.0627,0.5611,1.228
13:37:25:0509,0.2646,1.0739,0.5631,1.241
13:37:25:0540,0.2726,1.0864,0.5614,1.253
13:37:25:0560,0.2792,1.0998,0.5555,1.263
13:37:25:0590,0.2805,1.1067,0.5465,1.266
13:37:25:0610,0.2802,1.1137,0.5372,1.268
13:37:25:0630,0.2856,1.1279,0.5304,1.279
13:37:25:0660,0.2929,1.1418,0.5245,1.290
13:37:25:0690,0.2988,1.1516,0.5240,1.300
13:37:25:0700,0.3007,1.1609,0.5306,1.311
13:37:25:0730,0.2998,1.1716,0.5404,1.325
13:37:25:0770,0.2990,1.1826,0.5494,1.338
13:37:25:0790,0.3015,1.1941,0.5575,1.352
13:37:25:0810,0.3076,1.2046,0.5629,1.365
13:37:25:0850,0.3132,1.2159,0.5660,1.377
13:37:25:0859,0.3200,1.2256,0.5697,1.389
13:37:25:0890,0.3296,1.2298,0.5731,1.396
13:37:25:0900,0.3391,1.2356,0.5782,1.406
13:37:25:0930,0.3462,1.2498,0.5836,1.422
13:37:25:0950,0.3533,1.2642,0.5878,1.438
13:37:25:0980,0.3576,1.2716,0.5946,1.449
13:37:25:1000,0.3601,1.2750,0.6056,1.457
13:37:25:1050,0.3591,1.2777,0.6154,1.463
13:37:25:1060,0.3589,1.2796,0.6227,1.468
13:37:25:1070,0.3611,1.2794,0.6357,1.474
13:37:25:1100,0.3601,1.2801,0.6564,1.483
13:37:25:1120,0.3613,1.2848,0.6794,1.498
13:37:25:1140,0.3611,1.2911,0.7024,1.513
13:37:25:1170,0.3603,1.2994,0.7226,1.530
13:37:25:1190,0.3662,1.3084,0.7326,1.544
13:37:25:1230,0.3750,1.3146,0.7383,1.554
13:37:25:1250,0.3777,1.3116,0.7385,1.552
13:37:25:1270,0.3721,1.3011,0.7304,1.538
13:37:25:1300,0.3596,1.2830,0.7226,1.516
13:37:25:1320,0.3362,1.2598,0.7143,1.487
13:37:25:1340,0.3076,1.2427,0.7067,1.462
13:37:25:1360,0.2763,1.2354,0.6989,1.446
13:37:25:1380,0.2450,1.2334,0.6826,1.431
13:37:25:1440,0.2177,1.2293,0.6581,1.411
13:37:25:1450,0.1800,1.2347,0.6413,1.403
13:37:25:1460,0.1461,1.2457,0.6269,1.402
13:37:25:1490,0.1261,1.2486,0.6034,1.392
13:37:25:1510,0.1009,1.2542,0.5888,1.389
13:37:25:1540,0.0814,1.2645,0.5765,1.392
13:37:25:1560,0.0704,1.2762,0.5624,1.396
13:37:25:1580,0.0589,1.2913,0.5558,1.407
13:37:25:1610,0.0550,1.3036,0.5516,1.417
13:37:25:1630,0.0552,1.3092,0.5489,1.421
13:37:25:1660,0.0467,1.3175,0.5572,1.431
13:37:25:1680,0.0442,1.3263,0.5690,1.444
13:37:25:1700,0.0545,1.3324,0.5775,1.453
13:37:25:1729,0.0601,1.3461,0.5875,1.470
13:37:25:1750,0.0574,1.3649,0.5858,1.486
13:37:25:1770,0.0401,1.3864,0.5824,1.504
13:37:25:1810,0.0193,1.4037,0.5834,1.520
13:37:25:1840,0.0068,1.4108,0.5797,1.525
13:37:25:1850,-0.0059,1.4162,0.5817,1.531
13:37:25:1870,-0.0147,1.4206,0.5856,1.537
13:37:25:1890,-0.0169,1.4194,0.5802,1.533
13:37:25:1920,-0.0173,1.4181,0.5729,1.530
13:37:25:1940,-0.0098,1.4181,0.5670,1.527
13:37:25:1980,-0.0002,1.4184,0.5616,1.526
13:37:25:1990,0.0076,1.4176,0.5619,1.525
13:37:25:2020,0.0198,1.4140,0.5641,1.522
13:37:25:2039,0.0342,1.4059,0.5697,1.517
13:37:25:2070,0.0447,1.3954,0.5819,1.513
13:37:25:2090,0.0559,1.3815,0.5978,1.506
13:37:25:2130,0.0694,1.3681,0.6100,1.499
13:37:25:2140,0.0848,1.3558,0.6164,1.492
13:37:25:2160,0.1058,1.3424,0.6198,1.482
13:37:25:2190,0.1219,1.3287,0.6181,1.471
13:37:25:2210,0.1370,1.3121,0.6081,1.453
13:37:25:2240,0.1554,1.2948,0.5927,1.432
13:37:25:2260,0.1669,1.2796,0.5773,1.414
13:37:25:2280,0.1783,1.2623,0.5633,1.394
13:37:25:2330,0.1910,1.2413,0.5511,1.371
13:37:25:2340,0.1979,1.2193,0.5409,1.348
13:37:25:2360,0.2003,1.1958,0.5306,1.324
13:37:25:2380,0.2084,1.1680,0.5145,1.293
13:37:25:2430,0.2204,1.1377,0.4974,1.261
13:37:25:2440,0.2274,1.1089,0.4854,1.232
13:37:25:2450,0.2340,1.0791,0.4754,1.202
13:37:25:2500,0.2411,1.0458,0.4656,1.170
13:37:25:2510,0.2477,1.0114,0.4551,1.136
13:37:25:2530,0.2548,0.9762,0.4454,1.103
13:37:25:2550,0.2592,0.9449,0.4392,1.074
13:37:25:2570,0.2597,0.9164,0.4358,1.047
13:37:25:2600,0.2602,0.8868,0.4317,1.020
13:37:25:2630,0.2641,0.8543,0.4273,0.991
13:37:25:2650,0.2692,0.8208,0.4270,0.964
13:37:25:2670,0.2758,0.7886,0.4314,0.940
13:37:25:2690,0.2841,0.7590,0.4414,0.923
13:37:25:2720,0.2954,0.7339,0.4541,0.912
13:37:25:2740,0.3054,0.7107,0.4666,0.903
13:37:25:2780,0.3122,0.6870,0.4791,0.894
13:37:25:2790,0.3217,0.6598,0.4893,0.882
13:37:25:2810,0.3318,0.6315,0.4998,0.871
13:37:25:2839,0.3415,0.6083,0.5108,0.865
13:37:25:2859,0.3486,0.5836,0.5201,0.856
13:37:25:2890,0.3523,0.5577,0.5287,0.845
13:37:25:2910,0.3564,0.5355,0.5382,0.839
13:37:25:2930,0.3618,0.5147,0.5509,0.836
13:37:25:2960,0.3682,0.4959,0.5607,0.834
13:37:25:3000,0.3723,0.4793,0.5646,0.829
13:37:25:3010,0.3726,0.4664,0.5653,0.822
13:37:25:3040,0.3730,0.4559,0.5677,0.818
13:37:25:3050,0.3752,0.4444,0.5712,0.815
13:37:25:3080,0.3755,0.4295,0.5739,0.809
13:37:25:3100,0.3762,0.4151,0.5753,0.803
13:37:25:3120,0.3796,0.4033,0.5736,0.797
13:37:25:3150,0.3794,0.3933,0.5699,0.790
13:37:25:3170,0.3760,0.3855,0.5641,0.780
13:37:25:3200,0.3728,0.3767,0.5577,0.769
13:37:25:3230,0.3691,0.3650,0.5511,0.757
13:37:25:3250,0.3630,0.3537,0.5440,0.744
13:37:25:3270,0.3559,0.3420,0.5365,0.729
13:37:25:3300,0.3496,0.3305,0.5335,0.718
13:37:25:3320,0.3445,0.3200,0.5365,0.713
13:37:25:3350,0.3381,0.3088,0.5411,0.709
13:37:25:3390,0.3313,0.2995,0.5438,0.704
13:37:25:3400,0.3230,0.2902,0.5431,0.695
13:37:25:3420,0.3149,0.2831,0.5431,0.689
13:37:25:3449,0.3083,0.2802,0.5428,0.684
13:37:25:3479,0.3012,0.2778,0.5445,0.681
13:37:25:3489,0.2912,0.2751,0.5494,0.680
13:37:25:3520,0.2775,0.2736,0.5550,0.678
13:37:25:3550,0.2638,0.2763,0.5631,0.680
13:37:25:3570,0.2492,0.2805,0.5717,0.684
13:37:25:3590,0.2333,0.2863,0.5800,0.688
13:37:25:3620,0.2138,0.2934,0.5878,0.691
13:37:25:3650,0.1906,0.3019,0.5912,0.691
13:37:25:3670,0.1649,0.3147,0.5941,0.692
13:37:25:3700,0.1395,0.3305,0.5951,0.695
13:37:25:3710,0.1136,0.3493,0.5944,0.699
13:37:25:3740,0.0865,0.3721,0.5919,0.704
13:37:25:3770,0.0608,0.3977,0.5856,0.710
13:37:25:3790,0.0364,0.4239,0.5778,0.717
13:37:25:3810,0.0125,0.4490,0.5655,0.722
13:37:25:3840,-0.0110,0.4739,0.5467,0.724
13:37:25:3860,-0.0342,0.4979,0.5267,0.726
13:37:25:3890,-0.0557,0.5182,0.5042,0.725
13:37:25:3910,-0.0735,0.5365,0.4752,0.720
13:37:25:3940,-0.0870,0.5560,0.4458,0.718
13:37:25:3960,-0.0987,0.5746,0.4231,0.720
13:37:25:3980,-0.1053,0.5919,0.4068,0.726
13:37:25:4010,-0.1065,0.6076,0.3989,0.735
13:37:25:4030,-0.1072,0.6242,0.3994,0.749
13:37:25:4050,-0.1036,0.6401,0.4043,0.764
13:37:25:4089,-0.0936,0.6515,0.4155,0.778
13:37:25:4110,-0.0787,0.6613,0.4329,0.794
13:37:25:4130,-0.0628,0.6635,0.4539,0.806
13:37:25:4150,-0.0474,0.6594,0.4774,0.815
13:37:25:4180,-0.0300,0.6552,0.5045,0.827
13:37:25:4200,-0.0147,0.6510,0.5360,0.843
13:37:25:4240,-0.0056,0.6479,0.5675,0.861
13:37:25:4260,-0.0005,0.6445,0.5953,0.877
13:37:25:4270,0.0066,0.6418,0.6208,0.893
13:37:25:4310,0.0169,0.6427,0.6425,0.909
13:37:25:4320,0.0264,0.6437,0.6603,0.923
13:37:25:4350,0.0349,0.6440,0.6762,0.934
13:37:25:4370,0.0479,0.6469,0.6874,0.945
13:37:25:4390,0.0618,0.6545,0.6977,0.959
13:37:25:4420,0.0738,0.6623,0.7107,0.974
13:37:25:4440,0.0831,0.6689,0.7221,0.988
