time,gFx,gFy,gFz,TgF
13:44:18:5360,0.2712,0.5382,0.6757,0.905
13:44:18:5370,0.2213,0.5338,0.6877,0.898
13:44:18:5380,0.1756,0.5316,0.7019,0.898
13:44:18:5390,0.1358,0.5309,0.7168,0.902
13:44:18:5390,0.0994,0.5350,0.7260,0.907
13:44:18:5390,0.0664,0.5438,0.7329,0.915
13:44:18:5400,0.0376,0.5538,0.7363,0.922
13:44:18:5400,0.0129,0.5655,0.7329,0.926
13:44:18:5410,-0.0103,0.5778,0.7238,0.926
13:44:18:5410,-0.0320,0.5890,0.7109,0.924
13:44:18:5430,-0.0520,0.6000,0.6960,0.920
13:44:18:5450,-0.0760,0.6120,0.6784,0.917
13:44:18:5480,-0.1019,0.6244,0.6576,0.913
13:44:18:5500,-0.1256,0.6398,0.6347,0.910
13:44:18:5530,-0.1473,0.6579,0.6088,0.908
13:44:18:5550,-0.1664,0.6789,0.5778,0.907
13:44:18:5580,-0.1822,0.7033,0.5416,0.906
13:44:18:5600,-0.1967,0.7304,0.5040,0.909
13:44:18:5620,-0.2091,0.7549,0.4659,0.911
13:44:18:5649,-0.2218,0.7749,0.4295,0.913
13:44:18:5669,-0.2367,0.7937,0.3994,0.920
13:44:18:5689,-0.2504,0.8111,0.3757,0.928
13:44:18:5750,-0.2634,0.8279,0.3596,0.940
13:44:18:5760,-0.2761,0.8455,0.3515,0.956
13:44:18:5770,-0.2873,0.8638,0.3493,0.975
13:44:18:5790,-0.2958,0.8839,0.3528,0.997
13:44:18:5820,-0.3000,0.9073,0.3620,1.022
13:44:18:5840,-0.2983,0.9313,0.3755,1.047
13:44:18:5870,-0.2924,0.9523,0.3899,1.070
13:44:18:5900,-0.2822,0.9674,0.4087,1.087
13:44:18:5920,-0.2699,0.9762,0.4361,1.103
13:44:18:5940,-0.2594,0.9808,0.4683,1.117
13:44:18:5970,-0.2516,0.9808,0.5032,1.131
13:44:18:5990,-0.2450,0.9745,0.5401,1.141
13:44:18:6020,-0.2362,0.9630,0.5778,1.148
13:44:18:6040,-0.2223,0.9501,0.6181,1.155
13:44:18:6120,-0.2042,0.9357,0.6601,1.163
13:44:18:6140,-0.1866,0.9203,0.7026,1.173
13:44:18:6140,-0.1698,0.9051,0.7475,1.186
13:44:18:6150,-0.1539,0.8895,0.7952,1.203
13:44:18:6160,-0.1417,0.8731,0.8404,1.220
13:44:18:6190,-0.1331,0.8567,0.8795,1.235
13:44:18:6210,-0.1256,0.8394,0.9107,1.245
13:44:18:6350,-0.1229,0.8225,0.9330,1.250
13:44:18:6370,-0.1265,0.8069,0.9457,1.250
13:44:18:6380,-0.1327,0.7927,0.9498,1.244
13:44:18:6390,-0.1414,0.7815,0.9442,1.234
13:44:18:6390,-0.1517,0.7720,0.9264,1.215
13:44:18:6400,-0.1632,0.7659,0.8934,1.188
13:44:18:6400,-0.1759,0.7627,0.8462,1.153
13:44:18:6450,-0.1866,0.7617,0.7905,1.114
13:44:18:6460,-0.1954,0.7627,0.7346,1.077
13:44:18:6460,-0.2045,0.7644,0.6838,1.046
13:44:18:6480,-0.2145,0.7661,0.6344,1.018
13:44:18:6500,-0.2235,0.7683,0.5861,0.992
13:44:18:6520,-0.2291,0.7708,0.5377,0.967
13:44:18:6550,-0.2328,0.7749,0.4910,0.946
13:44:18:6580,-0.2321,0.7825,0.4500,0.932
13:44:18:6600,-0.2248,0.7893,0.4148,0.920
13:44:18:6620,-0.2108,0.7962,0.3914,0.912
13:44:18:6640,-0.1915,0.8035,0.3843,0.911
13:44:18:6670,-0.1686,0.8084,0.3897,0.913
13:44:18:6690,-0.1422,0.8106,0.4036,0.917
13:44:18:6720,-0.1158,0.8108,0.4212,0.921
13:44:18:6760,-0.0901,0.8076,0.4385,0.923
13:44:18:6770,-0.0652,0.8032,0.4541,0.925
13:44:18:6790,-0.0430,0.7984,0.4705,0.928
13:44:18:6810,-0.0222,0.7930,0.4839,0.929
13:44:18:6840,-0.0027,0.7861,0.4920,0.927
13:44:18:6860,0.0156,0.7761,0.5001,0.923
13:44:18:6949,0.0325,0.7661,0.5086,0.920
13:44:18:6959,0.0445,0.7539,0.5123,0.913
13:44:18:6959,0.0557,0.7392,0.5116,0.901
13:44:18:6969,0.0677,0.7236,0.5091,0.887
13:44:18:7020,0.0799,0.7067,0.5069,0.873
13:44:18:7030,0.0909,0.6899,0.5050,0.860
13:44:18:7040,0.0987,0.6730,0.5013,0.845
13:44:18:7180,0.1055,0.6559,0.4986,0.831
13:44:18:7190,0.1114,0.6398,0.4971,0.818
13:44:18:7200,0.1143,0.6261,0.4959,0.807
13:44:18:7200,0.1180,0.6122,0.4905,0.793
13:44:18:7200,0.1197,0.6007,0.4835,0.780
13:44:18:7210,0.1187,0.5929,0.4776,0.771
13:44:18:7210,0.1182,0.5866,0.4747,0.764
13:44:18:7250,0.1173,0.5812,0.4720,0.758
13:44:18:7260,0.1156,0.5787,0.4703,0.755
13:44:18:7280,0.1146,0.5795,0.4688,0.754
13:44:18:7300,0.1126,0.5824,0.4678,0.755
13:44:18:7330,0.1102,0.5878,0.4668,0.759
13:44:18:7350,0.1090,0.5946,0.4629,0.761
13:44:18:7370,0.1085,0.6012,0.4605,0.765
13:44:18:7400,0.1068,0.6085,0.4598,0.770
13:44:18:7430,0.1028,0.6166,0.4551,0.773
13:44:18:7450,0.0997,0.6266,0.4527,0.779
13:44:18:7470,0.0963,0.6364,0.4534,0.787
13:44:18:7490,0.0928,0.6447,0.4534,0.794
13:44:18:7520,0.0904,0.6535,0.4537,0.801
13:44:18:7540,0.0892,0.6620,0.4563,0.809
13:44:18:7570,0.0872,0.6706,0.4600,0.818
13:44:18:7590,0.0860,0.6794,0.4639,0.827
13:44:18:7620,0.0840,0.6896,0.4700,0.839
13:44:18:7640,0.0801,0.6987,0.4776,0.850
13:44:18:7660,0.0765,0.7060,0.4874,0.861
13:44:18:7690,0.0716,0.7146,0.4996,0.875
13:44:18:7720,0.0667,0.7221,0.5118,0.888
13:44:18:7750,0.0606,0.7300,0.5225,0.900
13:44:18:7770,0.0530,0.7383,0.5313,0.911
13:44:18:7790,0.0447,0.7458,0.5394,0.922
13:44:18:7820,0.0379,0.7527,0.5467,0.931
13:44:18:7830,0.0308,0.7573,0.5524,0.938
13:44:18:7860,0.0235,0.7615,0.5577,0.944
13:44:18:7880,0.0188,0.7649,0.5638,0.950
13:44:18:7920,0.0115,0.7668,0.5675,0.954
13:44:18:7950,0.0012,0.7668,0.5685,0.955
13:44:18:7960,-0.0105,0.7649,0.5685,0.953
13:44:18:7990,-0.0205,0.7624,0.5663,0.950
13:44:18:8010,-0.0300,0.7598,0.5614,0.945
13:44:18:8030,-0.0403,0.7563,0.5528,0.938
13:44:18:8050,-0.0469,0.7534,0.5401,0.928
13:44:18:8080,-0.0523,0.7500,0.5243,0.917
13:44:18:8100,-0.0584,0.7463,0.5054,0.903
13:44:18:8120,-0.0616,0.7441,0.4852,0.890
13:44:18:8149,-0.0633,0.7422,0.4647,0.878
13:44:18:8169,-0.0628,0.7385,0.4427,0.863
13:44:18:8200,-0.0581,0.7344,0.4199,0.848
13:44:18:8230,-0.0515,0.7312,0.3992,0.835
13:44:18:8250,-0.0418,0.7297,0.3789,0.823
13:44:18:8290,-0.0303,0.7292,0.3569,0.812
13:44:18:8310,-0.0191,0.7270,0.3374,0.802
13:44:18:8330,-0.0068,0.7241,0.3237,0.793
13:44:18:8350,0.0049,0.7209,0.3120,0.786
13:44:18:8370,0.0147,0.7153,0.3024,0.777
13:44:18:8420,0.0242,0.7094,0.2963,0.769
13:44:18:8420,0.0347,0.7041,0.2919,0.763
13:44:18:8450,0.0454,0.6987,0.2900,0.758
13:44:18:8470,0.0572,0.6933,0.2907,0.754
13:44:18:8490,0.0682,0.6899,0.2929,0.753
13:44:18:8520,0.0774,0.6879,0.2973,0.753
13:44:18:8540,0.0882,0.6857,0.3044,0.755
13:44:18:8580,0.0989,0.6872,0.3129,0.762
13:44:18:8590,0.1094,0.6894,0.3222,0.769
13:44:18:8610,0.1202,0.6921,0.3325,0.777
13:44:18:8630,0.1297,0.6992,0.3454,0.791
13:44:18:8660,0.1385,0.7067,0.3594,0.805
13:44:18:8680,0.1471,0.7146,0.3774,0.821
13:44:18:8710,0.1529,0.7246,0.3967,0.840
13:44:18:8750,0.1581,0.7348,0.4107,0.857
13:44:18:8770,0.1627,0.7473,0.4248,0.875
13:44:18:8780,0.1654,0.7593,0.4400,0.893
13:44:18:8810,0.1651,0.7695,0.4517,0.907
13:44:18:8830,0.1617,0.7800,0.4598,0.920
13:44:18:8850,0.1556,0.7886,0.4632,0.928
13:44:18:8880,0.1473,0.7964,0.4620,0.932
13:44:18:8910,0.1395,0.8047,0.4568,0.936
13:44:18:8930,0.1339,0.8128,0.4515,0.939
13:44:18:8950,0.1297,0.8194,0.4475,0.943
13:44:18:8980,0.1251,0.8233,0.4427,0.943
13:44:18:9000,0.1239,0.8267,0.4373,0.943
13:44:18:9030,0.1253,0.8304,0.4331,0.945
13:44:18:9050,0.1265,0.8338,0.4346,0.949
13:44:18:9120,0.1309,0.8377,0.4373,0.954
13:44:18:9130,0.1368,0.8431,0.4373,0.960
13:44:18:9140,0.1434,0.8521,0.4407,0.970
13:44:18:9150,0.1507,0.8619,0.4439,0.981
13:44:18:9170,0.1578,0.8716,0.4473,0.992
13:44:18:9190,0.1632,0.8839,0.4532,1.007
13:44:18:9220,0.1649,0.8963,0.4585,1.020
13:44:18:9340,0.1654,0.9083,0.4642,1.033
13:44:18:9350,0.1686,0.9229,0.4683,1.049
13:44:18:9350,0.1722,0.9398,0.4727,1.066
13:44:18:9360,0.1752,0.9562,0.4796,1.084
13:44:18:9360,0.1793,0.9725,0.4861,1.102
13:44:18:9360,0.1874,0.9874,0.4930,1.119
13:44:18:9390,0.1986,0.9997,0.5042,1.137
13:44:18:9410,0.2123,1.0109,0.5201,1.156
13:44:18:9450,0.2296,1.0226,0.5411,1.180
13:44:18:9460,0.2499,1.0334,0.5655,1.204
13:44:18:9480,0.2743,1.0451,0.5897,1.231
13:44:18:9510,0.3039,1.0573,0.6137,1.260
13:44:18:9530,0.3364,1.0717,0.6361,1.291
13:44:18:9560,0.3694,1.0864,0.6552,1.321
13:44:18:9590,0.4038,1.0971,0.6701,1.348
13:44:18:9600,0.4392,1.1067,0.6816,1.372
13:44:18:9630,0.4766,1.1172,0.6901,1.397
13:44:18:9650,0.5160,1.1260,0.6945,1.420
13:44:18:9680,0.5582,1.1360,0.6980,1.445
13:44:18:9700,0.6007,1.1506,0.7016,1.475
13:44:18:9760,0.6415,1.1646,0.7065,1.506
13:44:18:9780,0.6813,1.1758,0.7136,1.535
13:44:18:9780,0.7199,1.1858,0.7207,1.563
13:44:18:9800,0.7556,1.1939,0.7307,1.591
13:44:18:9820,0.7898,1.2000,0.7409,1.616
13:44:18:9850,0.8252,1.2034,0.7488,1.640
13:44:18:9870,0.8594,1.2066,0.7551,1.663
13:44:18:9910,0.8905,1.2129,0.7598,1.686
13:44:18:9920,0.9198,1.2222,0.7622,1.709
13:44:18:9950,0.9484,1.2317,0.7649,1.733
13:44:18:9970,0.9747,1.2398,0.7639,1.752
13:44:19:0000,0.9967,1.2479,0.7590,1.768
13:44:19:0020,1.0150,1.2542,0.7576,1.782
13:44:19:0040,1.0295,1.2598,0.7585,1.795
13:44:19:0110,1.0405,1.2650,0.7600,1.806
13:44:19:0120,1.0505,1.2691,0.7607,1.815
13:44:19:0130,1.0561,1.2774,0.7600,1.823
13:44:19:0140,1.0514,1.2887,0.7607,1.829
13:44:19:0170,1.0351,1.2967,0.7600,1.825
13:44:19:0190,1.0099,1.3028,0.7532,1.812
13:44:19:0210,0.9755,1.3082,0.7375,1.791
13:44:19:0300,0.9335,1.3119,0.7126,1.761
13:44:19:0310,0.8890,1.3148,0.6821,1.727
13:44:19:0310,0.8416,1.3187,0.6493,1.694
13:44:19:0320,0.7896,1.3216,0.6149,1.658
13:44:19:0330,0.7341,1.3216,0.5856,1.621
13:44:19:0360,0.6743,1.3202,0.5658,1.587
13:44:19:0380,0.6146,1.3194,0.5575,1.559
13:44:19:0410,0.5558,1.3141,0.5616,1.533
13:44:19:0429,0.5008,1.2984,0.5724,1.505
13:44:19:0450,0.4551,1.2813,0.5856,1.480
13:44:19:0480,0.4129,1.2620,0.5973,1.456
13:44:19:0500,0.3723,1.2391,0.6090,1.430
13:44:19:0530,0.3318,1.2134,0.6210,1.403
13:44:19:0550,0.2905,1.1861,0.6335,1.376
13:44:19:0570,0.2516,1.1606,0.6442,1.351
13:44:19:0610,0.2160,1.1372,0.6528,1.329
13:44:19:0630,0.1854,1.1140,0.6611,1.309
13:44:19:0650,0.1603,1.0918,0.6708,1.291
13:44:19:0670,0.1414,1.0727,0.6857,1.281
13:44:19:0700,0.1263,1.0512,0.7070,1.273
13:44:19:0730,0.1107,1.0248,0.7331,1.265
13:44:19:0750,0.0970,0.9999,0.7624,1.261
13:44:19:0770,0.0855,0.9760,0.7893,1.258
13:44:19:0790,0.0711,0.9532,0.8098,1.253
13:44:19:0820,0.0533,0.9325,0.8265,1.247
13:44:19:0840,0.0349,0.9117,0.8392,1.240
13:44:19:0869,0.0171,0.8919,0.8477,1.231
13:44:19:0890,0.0000,0.8719,0.8511,1.218
13:44:19:0930,-0.0181,0.8509,0.8523,1.205
13:44:19:0940,-0.0335,0.8313,0.8501,1.190
13:44:19:0970,-0.0489,0.8140,0.8433,1.173
13:44:19:0990,-0.0638,0.7969,0.8316,1.154
13:44:19:1019,-0.0755,0.7832,0.8120,1.131
13:44:19:1040,-0.0857,0.7710,0.7852,1.104
13:44:19:1130,-0.0911,0.7573,0.7534,1.072
13:44:19:1140,-0.0938,0.7434,0.7226,1.041
13:44:19:1150,-0.0982,0.7297,0.6938,1.012
13:44:19:1160,-0.1002,0.7163,0.6660,0.983
13:44:19:1160,-0.0992,0.7021,0.6403,0.955
13:44:19:1190,-0.0967,0.6860,0.6164,0.927
13:44:19:1220,-0.0909,0.6662,0.5924,0.896
13:44:19:1340,-0.0796,0.6481,0.5695,0.866
13:44:19:1350,-0.0638,0.6303,0.5458,0.836
13:44:19:1350,-0.0418,0.6120,0.5225,0.806
13:44:19:1360,-0.0139,0.5953,0.5028,0.779
13:44:19:1360,0.0161,0.5782,0.4822,0.753
13:44:19:1360,0.0479,0.5616,0.4649,0.731
13:44:19:1380,0.0855,0.5472,0.4507,0.714
13:44:19:1409,0.1273,0.5345,0.4380,0.703
13:44:19:1429,0.1688,0.5223,0.4292,0.697
13:44:19:1450,0.2101,0.5133,0.4243,0.698
13:44:19:1470,0.2528,0.5064,0.4231,0.707
13:44:19:1500,0.2961,0.4981,0.4253,0.719
13:44:19:1520,0.3359,0.4908,0.4292,0.733
13:44:19:1550,0.3711,0.4857,0.4341,0.750
13:44:19:1580,0.4046,0.4803,0.4412,0.767
13:44:19:1590,0.4358,0.4739,0.4502,0.786
13:44:19:1620,0.4620,0.4690,0.4607,0.804
13:44:19:1640,0.4844,0.4639,0.4725,0.820
13:44:19:1670,0.5047,0.4595,0.4881,0.839
13:44:19:1690,0.5208,0.4603,0.5057,0.860
13:44:19:1719,0.5294,0.4632,0.5218,0.876
13:44:19:1750,0.5343,0.4661,0.5345,0.888
13:44:19:1770,0.5384,0.4703,0.5438,0.898
13:44:19:1790,0.5404,0.4769,0.5504,0.907
13:44:19:1820,0.5396,0.4839,0.5526,0.911
13:44:19:1840,0.5335,0.4905,0.5511,0.911
13:44:19:1860,0.5247,0.4945,0.5480,0.906
13:44:19:1890,0.5140,0.4986,0.5418,0.898
13:44:19:1920,0.4981,0.5057,0.5326,0.887
13:44:19:1940,0.4805,0.5150,0.5235,0.878
13:44:19:1960,0.4661,0.5274,0.5167,0.873
13:44:19:1990,0.4519,0.5431,0.5130,0.873
13:44:19:2010,0.4385,0.5585,0.5133,0.876
13:44:19:2039,0.4278,0.5756,0.5167,0.884
13:44:19:2130,0.4153,0.5971,0.5213,0.895
13:44:19:2140,0.4011,0.6161,0.5250,0.903
13:44:19:2150,0.3914,0.6349,0.5269,0.913
13:44:19:2150,0.3879,0.6574,0.5318,0.930
13:44:19:2160,0.3848,0.6757,0.5389,0.946
13:44:19:2180,0.3769,0.6892,0.5426,0.955
13:44:19:2200,0.3672,0.7014,0.5394,0.958
13:44:19:2360,0.3586,0.7131,0.5372,0.962
13:44:19:2380,0.3503,0.7253,0.5382,0.969
13:44:19:2380,0.3423,0.7348,0.5375,0.973
13:44:19:2380,0.3332,0.7412,0.5399,0.976
13:44:19:2390,0.3244,0.7466,0.5462,0.980
13:44:19:2390,0.3181,0.7534,0.5536,0.988
13:44:19:2400,0.3149,0.7607,0.5614,0.997
13:44:19:2440,0.3134,0.7661,0.5695,1.005
13:44:19:2450,0.3127,0.7705,0.5782,1.013
13:44:19:2450,0.3147,0.7749,0.5868,1.022
13:44:19:2470,0.3173,0.7800,0.5949,1.031
13:44:19:2490,0.3191,0.7837,0.6022,1.039
13:44:19:2520,0.3215,0.7847,0.6073,1.043
13:44:19:2540,0.3242,0.7830,0.6100,1.044
13:44:19:2570,0.3281,0.7793,0.6129,1.044
13:44:19:2590,0.3327,0.7747,0.6151,1.044
13:44:19:2610,0.3371,0.7690,0.6137,1.040
13:44:19:2640,0.3415,0.7629,0.6103,1.035
13:44:19:2660,0.3496,0.7573,0.6071,1.032
13:44:19:2690,0.3616,0.7502,0.6022,1.028
13:44:19:2710,0.3726,0.7434,0.5980,1.024
13:44:19:2750,0.3831,0.7373,0.5927,1.021
13:44:19:2760,0.3962,0.7334,0.5834,1.017
13:44:19:2790,0.4102,0.7300,0.5714,1.014
13:44:19:2810,0.4229,0.7243,0.5585,1.008
13:44:19:2829,0.4346,0.7187,0.5465,1.002
13:44:19:2859,0.4451,0.7124,0.5345,0.996
13:44:19:2880,0.4556,0.7077,0.5230,0.991
13:44:19:2910,0.4664,0.7050,0.5101,0.987
13:44:19:2930,0.4783,0.7019,0.4993,0.985
13:44:19:2960,0.4915,0.7009,0.4910,0.987
13:44:19:2980,0.5045,0.6999,0.4835,0.989
13:44:19:3000,0.5157,0.6975,0.4788,0.991
13:44:19:3040,0.5291,0.6955,0.4764,0.995
13:44:19:3060,0.5421,0.6950,0.4742,1.001
13:44:19:3140,0.5531,0.6943,0.4730,1.006
13:44:19:3150,0.5665,0.6953,0.4754,1.015
13:44:19:3150,0.5795,0.6975,0.4793,1.026
13:44:19:3160,0.5905,0.7011,0.4842,1.037
13:44:19:3180,0.5995,0.7060,0.4910,1.048
13:44:19:3200,0.6068,0.7109,0.4974,1.059
13:44:19:3230,0.6115,0.7190,0.5040,1.070
13:44:19:3350,0.6144,0.7253,0.5111,1.079
13:44:19:3370,0.6173,0.7300,0.5169,1.087
13:44:19:3370,0.6200,0.7334,0.5201,1.092
13:44:19:3380,0.6173,0.7358,0.5206,1.092
13:44:19:3390,0.6098,0.7397,0.5189,1.090
13:44:19:3390,0.6027,0.7407,0.5138,1.084
13:44:19:3439,0.5922,0.7400,0.5076,1.075
13:44:19:3449,0.5792,0.7405,0.5035,1.066
13:44:19:3459,0.5655,0.7392,0.5008,1.057
13:44:19:3469,0.5521,0.7351,0.5001,1.047
13:44:19:3489,0.5394,0.7304,0.5018,1.037
13:44:19:3510,0.5250,0.7251,0.5079,1.029
13:44:19:3540,0.5101,0.7192,0.5142,1.021
13:44:19:3580,0.4981,0.7146,0.5189,1.014
13:44:19:3600,0.4901,0.7119,0.5243,1.011
13:44:19:3610,0.4847,0.7119,0.5279,1.010
13:44:19:3630,0.4815,0.7114,0.5321,1.010
13:44:19:3660,0.4778,0.7109,0.5357,1.010
13:44:19:3680,0.4774,0.7136,0.5384,1.013
13:44:19:3700,0.4805,0.7182,0.5406,1.019
13:44:19:3740,0.4852,0.7236,0.5421,1.026
13:44:19:3760,0.4908,0.7312,0.5426,1.034
13:44:19:3780,0.4967,0.7388,0.5414,1.042
13:44:19:3800,0.5035,0.7485,0.5404,1.052
13:44:19:3830,0.5118,0.7615,0.5384,1.064
13:44:19:3850,0.5189,0.7734,0.5355,1.074
13:44:19:3880,0.5262,0.7847,0.5306,1.084
13:44:19:3910,0.5362,0.7984,0.5233,1.095
13:44:19:3930,0.5453,0.8125,0.5160,1.106
13:44:19:3950,0.5546,0.8250,0.5079,1.116
13:44:19:3980,0.5643,0.8374,0.4979,1.126
13:44:19:4000,0.5712,0.8492,0.4876,1.134
13:44:19:4030,0.5753,0.8585,0.4764,1.138
13:44:19:4050,0.5775,0.8687,0.4634,1.141
13:44:19:4130,0.5785,0.8800,0.4505,1.145
13:44:19:4140,0.5780,0.8897,0.4373,1.148
13:44:19:4150,0.5741,0.8971,0.4251,1.147
13:44:19:4150,0.5660,0.9039,0.4158,1.145
13:44:19:4170,0.5528,0.9105,0.4092,1.141
13:44:19:4190,0.5355,0.9142,0.4031,1.134
13:44:19:4230,0.5162,0.9168,0.3965,1.124
13:44:19:4400,0.4954,0.9151,0.3914,1.112
13:44:19:4420,0.4730,0.9093,0.3897,1.096
13:44:19:4420,0.4500,0.9037,0.3892,1.082
13:44:19:4430,0.4270,0.8956,0.3921,1.067
13:44:19:4440,0.4048,0.8887,0.3970,1.054
13:44:19:4440,0.3833,0.8829,0.4043,1.044
13:44:19:4450,0.3657,0.8770,0.4160,1.037
13:44:19:4450,0.3520,0.8707,0.4334,1.034
13:44:19:4450,0.3379,0.8643,0.4563,1.034
13:44:19:4460,0.3252,0.8607,0.4822,1.039
13:44:19:4490,0.3149,0.8599,0.5106,1.048
13:44:19:4510,0.3059,0.8614,0.5396,1.061
13:44:19:4530,0.3005,0.8653,0.5702,1.079
13:44:19:4560,0.2980,0.8721,0.6034,1.102
13:44:19:4590,0.2988,0.8817,0.6354,1.127
13:44:19:4610,0.3012,0.8939,0.6623,1.153
13:44:19:4640,0.3041,0.9066,0.6835,1.175
13:44:19:4650,0.3068,0.9203,0.6960,1.194
13:44:19:4680,0.3073,0.9347,0.6994,1.207
13:44:19:4700,0.3083,0.9476,0.6933,1.214
13:44:19:4760,0.3112,0.9598,0.6821,1.218
13:44:19:4760,0.3144,0.9718,0.6684,1.221
13:44:19:4780,0.3178,0.9823,0.6528,1.221
13:44:19:4800,0.3212,0.9918,0.6388,1.223
13:44:19:4820,0.3252,1.0009,0.6274,1.225
13:44:19:4850,0.3308,1.0070,0.6166,1.226
13:44:19:4870,0.3369,1.0109,0.6051,1.225
13:44:19:4900,0.3398,1.0141,0.5927,1.223
13:44:19:4920,0.3435,1.0158,0.5809,1.220
13:44:19:4950,0.3493,1.0158,0.5680,1.215
13:44:19:4970,0.3550,1.0124,0.5524,1.207
13:44:19:4990,0.3594,1.0077,0.5375,1.197
13:44:19:5020,0.3616,1.0019,0.5230,1.187
13:44:19:5050,0.3640,0.9943,0.5113,1.176
13:44:19:5130,0.3655,0.9867,0.5030,1.166
13:44:19:5140,0.3650,0.9789,0.4952,1.156
13:44:19:5150,0.3623,0.9691,0.4903,1.145
13:44:19:5170,0.3547,0.9596,0.4893,1.134
13:44:19:5240,0.3427,0.9484,0.4898,1.121
13:44:19:5250,0.3305,0.9330,0.4915,1.105
13:44:19:5250,0.3227,0.9183,0.4947,1.092
13:44:19:5260,0.3193,0.9061,0.5013,1.084
13:44:19:5260,0.3176,0.8961,0.5140,1.081
13:44:19:5430,0.3144,0.8870,0.5321,1.081
13:44:19:5450,0.3083,0.8790,0.5516,1.083
13:44:19:5460,0.3005,0.8724,0.5712,1.085
13:44:19:5460,0.2941,0.8675,0.5861,1.087
13:44:19:5460,0.2912,0.8655,0.5941,1.089
13:44:19:5470,0.2905,0.8670,0.5980,1.093
13:44:19:5470,0.2917,0.8685,0.5983,1.094
13:44:19:5470,0.2929,0.8673,0.5963,1.092
13:44:19:5480,0.2910,0.8626,0.5944,1.087
13:44:19:5500,0.2900,0.8572,0.5932,1.082
13:44:19:5530,0.2912,0.8526,0.5917,1.078
13:44:19:5550,0.2929,0.8475,0.5873,1.072
13:44:19:5590,0.2949,0.8448,0.5822,1.067
13:44:19:5600,0.2963,0.8438,0.5790,1.065
13:44:19:5620,0.2990,0.8433,0.5768,1.065
13:44:19:5649,0.3012,0.8450,0.5773,1.067
13:44:19:5669,0.3032,0.8482,0.5797,1.071
13:44:19:5699,0.3063,0.8516,0.5814,1.076
13:44:19:5719,0.3107,0.8548,0.5819,1.080
13:44:19:5750,0.3188,0.8577,0.5809,1.084
13:44:19:5770,0.3296,0.8589,0.5770,1.086
13:44:19:5790,0.3405,0.8604,0.5724,1.088
13:44:19:5820,0.3518,0.8626,0.5670,1.091
13:44:19:5840,0.3640,0.8655,0.5609,1.094
13:44:19:5870,0.3752,0.8680,0.5538,1.096
13:44:19:5890,0.3828,0.8658,0.5458,1.093
13:44:19:5920,0.3879,0.8633,0.5387,1.089
13:44:19:5940,0.4217,0.8675,0.6740,1.177
13:44:19:5970,0.6357,0.9247,1.6192,1.970
13:44:19:5990,0.6718,0.8861,1.6382,1.980
13:44:19:6020,0.4436,0.7915,0.6296,1.104
13:44:19:6040,0.3254,0.8015,0.3757,0.943
13:44:19:6070,0.2807,0.8179,0.3491,0.933
13:44:19:6140,0.2946,0.8211,0.4688,0.990
13:44:19:6150,0.3383,0.8164,0.6984,1.126
13:44:19:6160,0.3415,0.8145,0.7292,1.145
13:44:19:6170,0.3127,0.8228,0.5333,1.029
13:44:19:6190,0.3056,0.8323,0.3581,0.956
13:44:19:6210,0.3173,0.8372,0.2553,0.931
13:44:19:6390,0.3318,0.8372,0.1891,0.920
13:44:19:6410,0.3401,0.8326,0.1520,0.912
13:44:19:6420,0.3432,0.8279,0.1436,0.908
13:44:19:6430,0.3440,0.8216,0.1661,0.906
13:44:19:6440,0.3386,0.8103,0.2106,0.903
13:44:19:6440,0.3318,0.8001,0.2445,0.900
13:44:19:6450,0.3266,0.7927,0.2653,0.897
13:44:19:6450,0.3212,0.7842,0.2824,0.893
13:44:19:6450,0.3144,0.7688,0.2980,0.882
13:44:19:6460,0.2936,0.7461,0.3271,0.866
13:44:19:6470,0.2670,0.7319,0.3689,0.862
13:44:19:6500,0.2565,0.7304,0.4048,0.874
13:44:19:6520,0.2575,0.7295,0.4202,0.880
13:44:19:6550,0.2590,0.7292,0.4175,0.879
13:44:19:6590,0.2575,0.7346,0.4138,0.882
13:44:19:6600,0.2516,0.7434,0.4136,0.887
13:44:19:6620,0.2441,0.7519,0.4173,0.894
13:44:19:6650,0.2348,0.7595,0.4202,0.899
13:44:19:6670,0.2299,0.7708,0.4180,0.906
13:44:19:6690,0.2245,0.7813,0.4163,0.913
13:44:19:6720,0.2135,0.7918,0.4141,0.919
13:44:19:6750,0.2030,0.8054,0.4087,0.926
13:44:19:6760,0.1891,0.8177,0.4099,0.934
13:44:19:6790,0.1742,0.8301,0.4226,0.948
13:44:19:6810,0.1764,0.8445,0.4339,0.966
13:44:19:6840,0.1942,0.8597,0.4287,0.980
13:44:19:6860,0.2133,0.8746,0.4133,0.991
13:44:19:6889,0.2287,0.8863,0.3972,0.998
13:44:19:6919,0.2338,0.8944,0.3855,1.002
13:44:19:6939,0.2243,0.9005,0.3879,1.006
13:44:19:6959,0.2118,0.9051,0.3967,1.011
13:44:19:6979,0.2035,0.9107,0.4041,1.017
13:44:19:7010,0.2003,0.9176,0.4116,1.025
13:44:19:7040,0.2042,0.9242,0.4165,1.034
13:44:19:7060,0.2091,0.9322,0.4195,1.043
13:44:19:7130,0.2140,0.9381,0.4226,1.051
13:44:19:7140,0.2179,0.9403,0.4297,1.057
13:44:19:7150,0.2211,0.9420,0.4383,1.062
13:44:19:7160,0.2248,0.9422,0.4446,1.066
13:44:19:7180,0.2248,0.9391,0.4495,1.065
13:44:19:7200,0.2235,0.9364,0.4527,1.064
