time,gFx,gFy,gFz,TgF
13:40:26:3900,-0.0779,0.7527,0.5416,0.931
13:40:26:3900,-0.0638,0.7490,0.5274,0.918
13:40:26:3910,-0.0486,0.7468,0.5116,0.907
13:40:26:3910,-0.0318,0.7449,0.4954,0.895
13:40:26:3920,-0.0169,0.7434,0.4783,0.884
13:40:26:3950,-0.0039,0.7419,0.4603,0.873
13:40:26:3970,0.0083,0.7402,0.4434,0.863
13:40:26:4000,0.0186,0.7407,0.4275,0.855
13:40:26:4020,0.0252,0.7417,0.4151,0.850
13:40:26:4050,0.0310,0.7409,0.4070,0.846
13:40:26:4069,0.0379,0.7385,0.4024,0.842
13:40:26:4089,0.0413,0.7375,0.4002,0.840
13:40:26:4120,0.0450,0.7370,0.3999,0.840
13:40:26:4160,0.0486,0.7346,0.4004,0.838
13:40:26:4170,0.0496,0.7329,0.4024,0.838
13:40:26:4200,0.0513,0.7314,0.4055,0.838
13:40:26:4220,0.0533,0.7329,0.4107,0.842
13:40:26:4240,0.0540,0.7353,0.4170,0.847
13:40:26:4270,0.0547,0.7358,0.4219,0.850
13:40:26:4290,0.0574,0.7363,0.4265,0.853
13:40:26:4320,0.0613,0.7351,0.4314,0.855
13:40:26:4340,0.0664,0.7326,0.4358,0.855
13:40:26:4360,0.0711,0.7253,0.4407,0.852
13:40:26:4390,0.0721,0.7175,0.4466,0.848
13:40:26:4410,0.0726,0.7121,0.4510,0.846
13:40:26:4440,0.0730,0.7063,0.4566,0.844
13:40:26:4460,0.0740,0.6992,0.4629,0.842
13:40:26:4500,0.0762,0.6914,0.4690,0.839
13:40:26:4530,0.0792,0.6831,0.4754,0.836
13:40:26:4540,0.0814,0.6725,0.4774,0.829
13:40:26:4560,0.0848,0.6596,0.4771,0.818
13:40:26:4580,0.0884,0.6459,0.4749,0.807
13:40:26:4600,0.0901,0.6315,0.4712,0.793
13:40:26:4640,0.0906,0.6161,0.4681,0.779
13:40:26:4740,0.0901,0.6000,0.4654,0.765
13:40:26:4750,0.0887,0.5861,0.4620,0.751
13:40:26:4750,0.0879,0.5748,0.4568,0.739
13:40:26:4750,0.0862,0.5665,0.4524,0.730
13:40:26:4760,0.0774,0.5619,0.4461,0.722
13:40:26:4820,0.0652,0.5592,0.4370,0.713
13:40:26:4820,0.0533,0.5575,0.4290,0.705
13:40:26:4920,0.0379,0.5558,0.4212,0.698
13:40:26:4930,0.0183,0.5541,0.4109,0.690
13:40:26:4930,-0.0027,0.5506,0.3997,0.680
13:40:26:4940,-0.0266,0.5484,0.3865,0.671
13:40:26:4940,-0.0513,0.5475,0.3723,0.664
13:40:26:4940,-0.0752,0.5475,0.3603,0.660
13:40:26:4970,-0.0994,0.5482,0.3533,0.660
13:40:26:5000,-0.1234,0.5497,0.3479,0.662
13:40:26:5020,-0.1456,0.5528,0.3452,0.668
13:40:26:5040,-0.1673,0.5580,0.3449,0.677
13:40:26:5070,-0.1881,0.5621,0.3449,0.686
13:40:26:5090,-0.2072,0.5663,0.3469,0.696
13:40:26:5120,-0.2240,0.5702,0.3474,0.704
13:40:26:5140,-0.2377,0.5731,0.3464,0.711
13:40:26:5160,-0.2499,0.5758,0.3459,0.717
13:40:26:5190,-0.2599,0.5795,0.3447,0.723
13:40:26:5210,-0.2682,0.5856,0.3467,0.731
13:40:26:5240,-0.2763,0.5956,0.3513,0.745
13:40:26:5260,-0.2817,0.6066,0.3567,0.758
13:40:26:5280,-0.2851,0.6159,0.3591,0.768
13:40:26:5310,-0.2868,0.6254,0.3598,0.776
13:40:26:5340,-0.2848,0.6352,0.3594,0.783
13:40:26:5360,-0.2805,0.6435,0.3540,0.786
13:40:26:5380,-0.2714,0.6501,0.3471,0.785
13:40:26:5410,-0.2592,0.6554,0.3418,0.783
13:40:26:5430,-0.2436,0.6586,0.3374,0.779
13:40:26:5450,-0.2226,0.6625,0.3298,0.773
13:40:26:5530,-0.1989,0.6664,0.3222,0.766
13:40:26:5540,-0.1735,0.6679,0.3176,0.760
13:40:26:5550,-0.1454,0.6694,0.3139,0.753
13:40:26:5550,-0.1163,0.6716,0.3105,0.749
13:40:26:5620,-0.0894,0.6716,0.3073,0.744
13:40:26:5620,-0.0640,0.6699,0.3027,0.738
13:40:26:5629,-0.0413,0.6669,0.2966,0.731
13:40:26:5790,-0.0208,0.6642,0.2924,0.726
13:40:26:5800,0.0000,0.6598,0.2912,0.721
13:40:26:5800,0.0183,0.6515,0.2895,0.713
13:40:26:5810,0.0366,0.6420,0.2873,0.704
13:40:26:5810,0.0555,0.6327,0.2851,0.696
13:40:26:5810,0.0745,0.6266,0.2805,0.691
13:40:26:5820,0.0943,0.6203,0.2743,0.685
13:40:26:5820,0.1121,0.6124,0.2695,0.678
13:40:26:5850,0.1283,0.6068,0.2675,0.675
13:40:26:5870,0.1432,0.6029,0.2675,0.675
13:40:26:5890,0.1549,0.6019,0.2668,0.676
13:40:26:5920,0.1622,0.6029,0.2655,0.678
13:40:26:5940,0.1669,0.6044,0.2638,0.680
13:40:26:5960,0.1703,0.6076,0.2597,0.682
13:40:26:5990,0.1722,0.6127,0.2546,0.685
13:40:26:6010,0.1732,0.6176,0.2504,0.689
13:40:26:6040,0.1737,0.6239,0.2489,0.694
13:40:26:6060,0.1730,0.6308,0.2519,0.701
13:40:26:6090,0.1722,0.6339,0.2565,0.705
13:40:26:6110,0.1710,0.6371,0.2609,0.709
13:40:26:6130,0.1683,0.6410,0.2655,0.714
13:40:26:6160,0.1659,0.6447,0.2680,0.718
13:40:26:6180,0.1627,0.6493,0.2685,0.721
13:40:26:6210,0.1610,0.6545,0.2704,0.726
13:40:26:6230,0.1588,0.6601,0.2734,0.732
13:40:26:6250,0.1561,0.6662,0.2765,0.738
13:40:26:6280,0.1554,0.6721,0.2795,0.744
13:40:26:6310,0.1549,0.6777,0.2829,0.751
13:40:26:6340,0.1534,0.6835,0.2868,0.757
13:40:26:6370,0.1515,0.6901,0.2868,0.763
13:40:26:6380,0.1510,0.6960,0.2858,0.767
13:40:26:6400,0.1500,0.7009,0.2846,0.771
13:40:26:6430,0.1485,0.7060,0.2807,0.774
13:40:26:6450,0.1490,0.7119,0.2770,0.778
13:40:26:6480,0.1512,0.7199,0.2753,0.785
13:40:26:6520,0.1524,0.7270,0.2714,0.791
13:40:26:6530,0.1532,0.7334,0.2663,0.795
13:40:26:6550,0.1544,0.7388,0.2638,0.800
13:40:26:6590,0.1546,0.7441,0.2621,0.804
13:40:26:6620,0.1556,0.7529,0.2624,0.812
13:40:26:6620,0.1568,0.7624,0.2646,0.822
13:40:26:6790,0.1568,0.7727,0.2646,0.832
13:40:26:6800,0.1559,0.7830,0.2621,0.840
13:40:26:6810,0.1556,0.7932,0.2604,0.849
13:40:26:6810,0.1566,0.8050,0.2568,0.859
13:40:26:6820,0.1600,0.8177,0.2509,0.870
13:40:26:6820,0.1632,0.8306,0.2472,0.882
13:40:26:6820,0.1683,0.8428,0.2475,0.894
13:40:26:6830,0.1754,0.8545,0.2499,0.907
13:40:26:6850,0.1810,0.8658,0.2550,0.921
13:40:26:6870,0.1871,0.8782,0.2634,0.936
13:40:26:6889,0.1942,0.8919,0.2729,0.953
13:40:26:6909,0.2018,0.9066,0.2853,0.972
13:40:26:6939,0.2101,0.9208,0.3015,0.991
13:40:26:6959,0.2196,0.9332,0.3225,1.011
13:40:26:6990,0.2287,0.9457,0.3479,1.033
13:40:26:7010,0.2365,0.9569,0.3765,1.055
13:40:26:7040,0.2450,0.9645,0.4085,1.076
13:40:26:7060,0.2560,0.9686,0.4410,1.095
13:40:26:7080,0.2673,0.9703,0.4720,1.112
13:40:26:7100,0.2778,0.9733,0.5011,1.129
13:40:26:7130,0.2883,0.9735,0.5260,1.143
13:40:26:7160,0.2988,0.9713,0.5445,1.153
13:40:26:7200,0.3093,0.9711,0.5582,1.162
13:40:26:7200,0.3188,0.9686,0.5670,1.167
13:40:26:7230,0.3264,0.9633,0.5692,1.165
13:40:26:7250,0.3327,0.9593,0.5655,1.162
13:40:26:7270,0.3396,0.9576,0.5560,1.158
13:40:26:7300,0.3464,0.9574,0.5428,1.154
13:40:26:7330,0.3523,0.9593,0.5291,1.151
13:40:26:7350,0.3589,0.9620,0.5142,1.148
13:40:26:7380,0.3652,0.9659,0.4993,1.147
13:40:26:7400,0.3677,0.9706,0.4854,1.146
13:40:26:7430,0.3696,0.9738,0.4705,1.143
13:40:26:7450,0.3745,0.9750,0.4561,1.140
13:40:26:7470,0.3787,0.9767,0.4419,1.137
13:40:26:7500,0.3818,0.9767,0.4268,1.132
13:40:26:7520,0.3838,0.9743,0.4141,1.126
13:40:26:7550,0.3831,0.9711,0.4046,1.120
13:40:26:7570,0.3804,0.9694,0.3945,1.114
13:40:26:7590,0.3777,0.9691,0.3835,1.109
13:40:26:7610,0.3757,0.9708,0.3733,1.106
13:40:26:7640,0.3760,0.9762,0.3652,1.108
13:40:26:7690,0.3794,0.9852,0.3616,1.116
13:40:26:7700,0.3845,0.9994,0.3655,1.131
13:40:26:7710,0.3919,1.0160,0.3767,1.152
13:40:26:7740,0.4002,1.0314,0.3914,1.174
13:40:26:7820,0.4065,1.0463,0.4077,1.194
13:40:26:7820,0.4121,1.0600,0.4263,1.215
13:40:26:7830,0.4195,1.0727,0.4466,1.235
13:40:26:7970,0.4283,1.0832,0.4693,1.256
13:40:26:7980,0.4380,1.0918,0.4908,1.275
13:40:26:7980,0.4497,1.0984,0.5091,1.291
13:40:26:7980,0.4612,1.1028,0.5257,1.306
13:40:26:7990,0.4710,1.1067,0.5372,1.317
13:40:26:7990,0.4837,1.1130,0.5428,1.329
13:40:26:7990,0.4964,1.1211,0.5445,1.342
13:40:26:8020,0.5047,1.1304,0.5445,1.352
13:40:26:8050,0.5103,1.1416,0.5396,1.362
13:40:26:8070,0.5147,1.1528,0.5299,1.369
13:40:26:8070,0.5169,1.1641,0.5194,1.376
13:40:26:8100,0.5164,1.1753,0.5091,1.381
13:40:26:8120,0.5160,1.1890,0.5003,1.389
13:40:26:8149,0.5162,1.2041,0.4930,1.400
13:40:26:8169,0.5152,1.2159,0.4905,1.409
13:40:26:8200,0.5128,1.2251,0.4923,1.416
13:40:26:8220,0.5098,1.2330,0.4974,1.424
13:40:26:8240,0.5059,1.2381,0.5052,1.430
13:40:26:8280,0.5001,1.2391,0.5111,1.431
13:40:26:8290,0.4964,1.2359,0.5128,1.427
13:40:26:8330,0.4954,1.2308,0.5108,1.422
13:40:26:8340,0.4954,1.2259,0.5062,1.416
13:40:26:8370,0.4984,1.2193,0.5025,1.410
13:40:26:8390,0.5030,1.2129,0.4979,1.404
13:40:26:8420,0.5101,1.2095,0.4905,1.401
13:40:26:8440,0.5204,1.2083,0.4832,1.402
13:40:26:8460,0.5301,1.2120,0.4776,1.406
13:40:26:8490,0.5411,1.2176,0.4693,1.413
13:40:26:8520,0.5526,1.2222,0.4634,1.419
13:40:26:8540,0.5633,1.2286,0.4590,1.427
13:40:26:8560,0.5734,1.2366,0.4500,1.435
13:40:26:8580,0.5846,1.2469,0.4375,1.445
13:40:26:8610,0.5988,1.2559,0.4234,1.454
13:40:26:8640,0.6164,1.2662,0.4104,1.467
13:40:26:8690,0.6342,1.2796,0.4014,1.483
13:40:26:8700,0.6496,1.2896,0.3945,1.497
13:40:26:8730,0.6647,1.2989,0.3877,1.510
13:40:26:8730,0.6826,1.3094,0.3872,1.527
13:40:26:8760,0.7002,1.3180,0.3962,1.544
13:40:26:8810,0.7155,1.3263,0.4138,1.563
13:40:26:8810,0.7319,1.3336,0.4336,1.582
13:40:26:8980,0.7478,1.3370,0.4505,1.597
13:40:26:8990,0.7620,1.3392,0.4632,1.609
13:40:26:8990,0.7754,1.3426,0.4683,1.620
13:40:26:9000,0.7859,1.3463,0.4644,1.627
13:40:26:9000,0.7937,1.3519,0.4576,1.633
13:40:26:9000,0.7974,1.3617,0.4534,1.642
13:40:26:9000,0.7959,1.3778,0.4556,1.655
13:40:26:9010,0.7891,1.3947,0.4590,1.667
13:40:26:9030,0.7800,1.4079,0.4634,1.675
13:40:26:9050,0.7688,1.4113,0.4700,1.674
13:40:26:9070,0.7512,1.4049,0.4739,1.662
13:40:26:9090,0.7300,1.3964,0.4771,1.646
13:40:26:9130,0.7082,1.3827,0.4769,1.625
13:40:26:9150,0.6862,1.3654,0.4730,1.600
13:40:26:9170,0.6633,1.3475,0.4752,1.575
13:40:26:9200,0.6361,1.3343,0.4930,1.558
13:40:26:9220,0.6010,1.3265,0.5235,1.548
13:40:26:9250,0.5607,1.3241,0.5565,1.542
13:40:26:9270,0.5299,1.3268,0.5826,1.543
13:40:26:9290,0.5123,1.3329,0.6015,1.549
13:40:26:9310,0.4959,1.3419,0.6210,1.560
13:40:26:9350,0.4769,1.3507,0.6413,1.569
13:40:26:9370,0.4612,1.3507,0.6493,1.568
13:40:26:9380,0.4563,1.3429,0.6398,1.556
13:40:26:9410,0.4554,1.3370,0.6347,1.548
13:40:26:9430,0.4502,1.3302,0.6435,1.545
13:40:26:9460,0.4458,1.3165,0.6508,1.535
13:40:26:9500,0.4534,1.2953,0.6459,1.517
13:40:26:9510,0.4710,1.2691,0.6335,1.495
13:40:26:9530,0.4859,1.2432,0.6232,1.473
13:40:26:9550,0.4935,1.2188,0.6137,1.451
13:40:26:9580,0.5003,1.1956,0.5912,1.425
13:40:26:9600,0.5074,1.1736,0.5572,1.395
13:40:26:9630,0.5125,1.1531,0.5186,1.364
13:40:26:9740,0.5130,1.1333,0.4808,1.334
13:40:26:9750,0.5094,1.1137,0.4507,1.305
13:40:26:9750,0.5020,1.0959,0.4278,1.279
13:40:26:9760,0.4949,1.0783,0.4111,1.256
13:40:26:9770,0.4913,1.0622,0.4004,1.237
13:40:26:9770,0.4866,1.0490,0.3984,1.223
13:40:26:9800,0.4810,1.0405,0.4068,1.216
13:40:26:9970,0.4813,1.0351,0.4241,1.218
13:40:27:0010,0.4847,1.0309,0.4497,1.225
13:40:27:0020,0.4859,1.0307,0.4771,1.235
13:40:27:0020,0.4822,1.0343,0.5003,1.246
13:40:27:0030,0.4788,1.0402,0.5155,1.256
13:40:27:0030,0.4783,1.0458,0.5223,1.263
13:40:27:0030,0.4764,1.0446,0.5199,1.260
13:40:27:0040,0.4683,1.0400,0.5133,1.251
13:40:27:0040,0.4517,1.0363,0.5079,1.239
13:40:27:0040,0.4324,1.0302,0.4984,1.223
13:40:27:0060,0.4133,1.0209,0.4837,1.203
13:40:27:0090,0.3950,1.0107,0.4668,1.181
13:40:27:0110,0.3750,1.0023,0.4512,1.161
13:40:27:0130,0.3508,0.9950,0.4378,1.142
13:40:27:0160,0.3247,0.9867,0.4224,1.121
13:40:27:0190,0.2990,0.9772,0.4036,1.099
13:40:27:0210,0.2748,0.9669,0.3818,1.075
13:40:27:0240,0.2543,0.9545,0.3623,1.052
13:40:27:0260,0.2353,0.9398,0.3550,1.032
13:40:27:0280,0.2155,0.9291,0.3608,1.020
13:40:27:0310,0.1949,0.9190,0.3772,1.012
13:40:27:0340,0.1742,0.9066,0.4014,1.007
13:40:27:0360,0.1563,0.8963,0.4280,1.005
13:40:27:0380,0.1441,0.8851,0.4502,1.003
13:40:27:0410,0.1353,0.8719,0.4676,0.999
13:40:27:0429,0.1309,0.8597,0.4803,0.993
13:40:27:0460,0.1285,0.8462,0.4861,0.984
13:40:27:0480,0.1258,0.8313,0.4835,0.970
13:40:27:0530,0.1217,0.8152,0.4722,0.950
13:40:27:0540,0.1182,0.7969,0.4588,0.927
13:40:27:0580,0.1160,0.7800,0.4446,0.905
13:40:27:0590,0.1102,0.7639,0.4300,0.883
13:40:27:0600,0.1043,0.7485,0.4187,0.864
13:40:27:0620,0.0982,0.7346,0.4085,0.846
13:40:27:0740,0.0899,0.7224,0.3955,0.828
13:40:27:0750,0.0809,0.7114,0.3813,0.811
13:40:27:0750,0.0718,0.7009,0.3667,0.794
13:40:27:0760,0.0628,0.6906,0.3530,0.778
13:40:27:0760,0.0520,0.6828,0.3425,0.766
13:40:27:0770,0.0430,0.6784,0.3347,0.758
13:40:27:0790,0.0362,0.6755,0.3303,0.753
13:40:27:0820,0.0325,0.6730,0.3283,0.750
13:40:27:0840,0.0320,0.6689,0.3259,0.745
13:40:27:0869,0.0325,0.6640,0.3239,0.740
13:40:27:0890,0.0376,0.6616,0.3217,0.737
13:40:27:0920,0.0486,0.6596,0.3208,0.735
13:40:27:0940,0.0638,0.6596,0.3215,0.737
13:40:27:0960,0.0867,0.6650,0.3232,0.744
13:40:27:0990,0.1156,0.6738,0.3252,0.757
13:40:27:1010,0.1444,0.6857,0.3247,0.772
13:40:27:1040,0.1730,0.6999,0.3195,0.789
13:40:27:1060,0.1991,0.7153,0.3100,0.805
13:40:27:1080,0.2179,0.7307,0.2941,0.817
13:40:27:1110,0.2321,0.7419,0.2739,0.824
13:40:27:1140,0.2423,0.7493,0.2546,0.828
13:40:27:1160,0.2470,0.7537,0.2411,0.829
13:40:27:1190,0.2482,0.7561,0.2350,0.830
13:40:27:1210,0.2458,0.7566,0.2355,0.830
13:40:27:1230,0.2394,0.7551,0.2428,0.829
13:40:27:1250,0.2333,0.7549,0.2577,0.831
13:40:27:1280,0.2252,0.7568,0.2800,0.838
13:40:27:1310,0.2145,0.7590,0.3039,0.845
13:40:27:1330,0.2037,0.7612,0.3254,0.853
13:40:27:1350,0.1906,0.7629,0.3445,0.859
13:40:27:1380,0.1774,0.7634,0.3562,0.861
13:40:27:1400,0.1673,0.7664,0.3647,0.865
13:40:27:1429,0.1549,0.7717,0.3740,0.871
13:40:27:1450,0.1397,0.7759,0.3789,0.875
13:40:27:1470,0.1236,0.7766,0.3784,0.873
13:40:27:1520,0.1072,0.7749,0.3733,0.867
13:40:27:1530,0.0948,0.7708,0.3633,0.857
13:40:27:1550,0.0845,0.7654,0.3533,0.847
13:40:27:1600,0.0765,0.7590,0.3440,0.837
13:40:27:1610,0.0716,0.7485,0.3393,0.825
13:40:27:1630,0.0684,0.7366,0.3425,0.815
13:40:27:1650,0.0674,0.7251,0.3520,0.809
13:40:27:1760,0.0682,0.7158,0.3694,0.808
13:40:27:1770,0.0726,0.7107,0.3904,0.814
13:40:27:1770,0.0818,0.7060,0.4111,0.821
13:40:27:1770,0.0936,0.7021,0.4292,0.828
13:40:27:1780,0.1046,0.7002,0.4407,0.834
13:40:27:1790,0.1134,0.6955,0.4463,0.834
13:40:27:1810,0.1246,0.6877,0.4451,0.829
13:40:27:1850,0.1424,0.6777,0.4407,0.821
13:40:27:1860,0.1637,0.6664,0.4380,0.814
13:40:27:1880,0.1847,0.6542,0.4405,0.810
13:40:27:1910,0.2040,0.6432,0.4471,0.809
13:40:27:1930,0.2226,0.6352,0.4546,0.812
13:40:27:1950,0.2414,0.6286,0.4578,0.814
13:40:27:1980,0.2582,0.6244,0.4524,0.813
13:40:27:2010,0.2763,0.6225,0.4395,0.811
13:40:27:2030,0.2949,0.6225,0.4197,0.807
13:40:27:2050,0.3105,0.6225,0.3970,0.801
13:40:27:2080,0.3247,0.6215,0.3799,0.797
13:40:27:2100,0.3374,0.6220,0.3686,0.798
13:40:27:2160,0.3508,0.6252,0.3606,0.802
13:40:27:2170,0.3642,0.6313,0.3542,0.810
13:40:27:2170,0.3765,0.6391,0.3474,0.819
13:40:27:2200,0.3884,0.6459,0.3366,0.825
13:40:27:2220,0.3965,0.6530,0.3217,0.829
13:40:27:2250,0.3999,0.6603,0.3029,0.829
13:40:27:2270,0.4038,0.6655,0.2824,0.828
13:40:27:2300,0.4070,0.6679,0.2673,0.827
13:40:27:2330,0.4075,0.6691,0.2580,0.825
13:40:27:2350,0.4068,0.6716,0.2555,0.826
13:40:27:2370,0.4075,0.6765,0.2582,0.831
13:40:27:2400,0.4075,0.6816,0.2597,0.835
13:40:27:2420,0.4011,0.6821,0.2609,0.833
13:40:27:2440,0.3894,0.6791,0.2624,0.826
13:40:27:2470,0.3735,0.6743,0.2638,0.815
13:40:27:2500,0.3528,0.6694,0.2687,0.803
13:40:27:2520,0.3315,0.6689,0.2817,0.798
13:40:27:2540,0.3139,0.6701,0.2958,0.797
13:40:27:2570,0.2995,0.6718,0.3024,0.795
13:40:27:2590,0.2839,0.6725,0.3049,0.791
13:40:27:2620,0.2646,0.6701,0.3049,0.782
13:40:27:2640,0.2423,0.6662,0.3034,0.771
13:40:27:2700,0.2189,0.6608,0.3039,0.760
13:40:27:2710,0.1964,0.6550,0.3063,0.749
13:40:27:2720,0.1749,0.6506,0.3098,0.741
13:40:27:2819,0.1546,0.6464,0.3176,0.737
13:40:27:2819,0.1358,0.6437,0.3276,0.735
13:40:27:2829,0.1178,0.6435,0.3347,0.735
13:40:27:2829,0.1009,0.6452,0.3374,0.735
13:40:27:2829,0.0884,0.6474,0.3354,0.734
13:40:27:2930,0.0782,0.6501,0.3281,0.732
13:40:27:2930,0.0686,0.6540,0.3198,0.731
13:40:27:2940,0.0618,0.6569,0.3115,0.730
13:40:27:2950,0.0564,0.6584,0.3012,0.726
13:40:27:2950,0.0533,0.6581,0.2958,0.724
13:40:27:2980,0.0523,0.6567,0.2922,0.721
13:40:27:3000,0.0528,0.6574,0.2888,0.720
13:40:27:3030,0.0569,0.6591,0.2892,0.722
13:40:27:3050,0.0642,0.6620,0.2924,0.727
13:40:27:3070,0.0762,0.6657,0.2946,0.732
13:40:27:3100,0.0911,0.6721,0.2971,0.740
13:40:27:3130,0.1075,0.6784,0.2983,0.749
13:40:27:3150,0.1231,0.6818,0.2956,0.753
13:40:27:3170,0.1400,0.6840,0.2922,0.757
13:40:27:3200,0.1585,0.6870,0.2895,0.762
13:40:27:3230,0.1796,0.6904,0.2868,0.769
13:40:27:3250,0.2015,0.6923,0.2848,0.775
13:40:27:3270,0.2218,0.6953,0.2822,0.782
13:40:27:3290,0.2428,0.6994,0.2817,0.792
13:40:27:3320,0.2624,0.7016,0.2836,0.801
13:40:27:3350,0.2819,0.7041,0.2846,0.810
13:40:27:3370,0.3005,0.7077,0.2839,0.820
13:40:27:3400,0.3144,0.7092,0.2790,0.824
13:40:27:3420,0.3305,0.7109,0.2712,0.830
13:40:27:3439,0.3471,0.7133,0.2616,0.835
13:40:27:3459,0.3603,0.7143,0.2536,0.839
13:40:27:3530,0.3726,0.7151,0.2465,0.843
13:40:27:3540,0.3828,0.7158,0.2404,0.847
13:40:27:3550,0.3901,0.7148,0.2345,0.847
13:40:27:3560,0.3945,0.7104,0.2316,0.845
13:40:27:3580,0.3965,0.7055,0.2335,0.842
13:40:27:3610,0.3955,0.6999,0.2384,0.839
13:40:27:3630,0.3911,0.6921,0.2460,0.832
13:40:27:3780,0.3821,0.6848,0.2558,0.825
13:40:27:3800,0.3699,0.6789,0.2651,0.817
13:40:27:3800,0.3545,0.6728,0.2714,0.807
13:40:27:3800,0.3344,0.6645,0.2778,0.794
13:40:27:3810,0.3095,0.6540,0.2822,0.777
13:40:27:3810,0.2800,0.6440,0.2846,0.758
13:40:27:3810,0.2506,0.6359,0.2890,0.742
13:40:27:3850,0.2228,0.6303,0.2949,0.731
13:40:27:3850,0.1935,0.6269,0.3010,0.722
13:40:27:3870,0.1659,0.6261,0.3046,0.716
13:40:27:3900,0.1390,0.6276,0.3039,0.711
13:40:27:3920,0.1092,0.6303,0.2978,0.706
13:40:27:3950,0.0782,0.6325,0.2922,0.701
13:40:27:3970,0.0493,0.6349,0.2883,0.699
13:40:27:4000,0.0237,0.6381,0.2848,0.699
13:40:27:4030,0.0002,0.6413,0.2841,0.701
13:40:27:4050,-0.0222,0.6449,0.2856,0.706
13:40:27:4069,-0.0428,0.6510,0.2868,0.713
13:40:27:4100,-0.0594,0.6572,0.2905,0.721
13:40:27:4120,-0.0765,0.6628,0.2966,0.730
13:40:27:4140,-0.0926,0.6708,0.3017,0.741
13:40:27:4170,-0.1038,0.6823,0.3090,0.756
13:40:27:4200,-0.1136,0.6940,0.3212,0.773
13:40:27:4220,-0.1224,0.7036,0.3330,0.788
13:40:27:4240,-0.1275,0.7141,0.3435,0.803
13:40:27:4260,-0.1305,0.7270,0.3533,0.819
13:40:27:4290,-0.1292,0.7397,0.3623,0.834
13:40:27:4310,-0.1265,0.7515,0.3708,0.847
13:40:27:4380,-0.1231,0.7644,0.3779,0.862
13:40:27:4400,-0.1170,0.7769,0.3840,0.874
13:40:27:4400,-0.1094,0.7896,0.3894,0.887
13:40:27:4410,-0.0987,0.8010,0.3962,0.899
13:40:27:4430,-0.0857,0.8101,0.4041,0.909
13:40:27:4460,-0.0706,0.8191,0.4114,0.919
13:40:27:4480,-0.0533,0.8282,0.4204,0.930
13:40:27:4530,-0.0342,0.8374,0.4307,0.942
13:40:27:4540,-0.0147,0.8443,0.4422,0.953
13:40:27:4560,0.0042,0.8499,0.4515,0.962
13:40:27:4630,0.0257,0.8563,0.4581,0.971
13:40:27:4630,0.0462,0.8607,0.4639,0.979
13:40:27:4640,0.0652,0.8655,0.4676,0.986
13:40:27:4650,0.0843,0.8692,0.4676,0.991
13:40:27:4760,0.1033,0.8702,0.4654,0.992
13:40:27:4770,0.1214,0.8712,0.4637,0.994
13:40:27:4780,0.1385,0.8712,0.4639,0.997
13:40:27:4780,0.1556,0.8738,0.4661,1.003
13:40:27:4780,0.1735,0.8775,0.4681,1.010
13:40:27:4800,0.1932,0.8807,0.4725,1.018
13:40:27:4840,0.2113,0.8870,0.4796,1.030
13:40:27:4850,0.2291,0.8927,0.4879,1.043
13:40:27:4870,0.2497,0.8988,0.4976,1.057
13:40:27:4890,0.2699,0.9044,0.5028,1.069
13:40:27:4920,0.2875,0.9093,0.5011,1.077
13:40:27:4940,0.3029,0.9137,0.4957,1.083
13:40:27:4970,0.3171,0.9146,0.4861,1.083
13:40:27:5000,0.3315,0.9122,0.4720,1.079
13:40:27:5020,0.3440,0.9068,0.4573,1.072
13:40:27:5050,0.3496,0.8990,0.4454,1.062
13:40:27:5070,0.3506,0.8883,0.4363,1.050
13:40:27:5090,0.3462,0.8773,0.4344,1.038
13:40:27:5120,0.3398,0.8699,0.4402,1.033
13:40:27:5140,0.3349,0.8680,0.4532,1.035
13:40:27:5170,0.3283,0.8709,0.4698,1.043
13:40:27:5200,0.3225,0.8795,0.4815,1.053
13:40:27:5210,0.3198,0.8929,0.4886,1.067
13:40:27:5230,0.3159,0.9095,0.4945,1.082
13:40:27:5260,0.3098,0.9283,0.4991,1.099
13:40:27:5280,0.3032,0.9520,0.5069,1.120
13:40:27:5310,0.2961,0.9765,0.5204,1.145
13:40:27:5340,0.2878,1.0009,0.5375,1.172
13:40:27:5360,0.2785,1.0312,0.5609,1.206
13:40:27:5380,0.2682,1.0644,0.5939,1.248
13:40:27:5400,0.2533,1.0979,0.6376,1.295
13:40:27:5430,0.2340,1.1348,0.6899,1.348
13:40:27:5450,0.2157,1.1756,0.7429,1.407
13:40:27:5480,0.1984,1.2181,0.7935,1.467
13:40:27:5540,0.1803,1.2591,0.8326,1.520
13:40:27:5550,0.1583,1.2931,0.8553,1.558
13:40:27:5620,0.1339,1.3224,0.8702,1.589
13:40:27:5620,0.1104,1.3490,0.8819,1.615
13:40:27:5629,0.0840,1.3690,0.8868,1.633
13:40:27:5629,0.0586,1.3827,0.8846,1.643
13:40:27:5649,0.0366,1.3937,0.8743,1.646
13:40:27:5790,0.0166,1.4003,0.8536,1.640
13:40:27:5810,0.0020,1.4054,0.8304,1.632
13:40:27:5810,-0.0100,1.4113,0.8047,1.625
13:40:27:5810,-0.0208,1.4152,0.7766,1.614
13:40:27:5820,-0.0296,1.4194,0.7539,1.607
13:40:27:5820,-0.0408,1.4284,0.7346,1.607
13:40:27:5830,-0.0508,1.4406,0.7102,1.607
13:40:27:5850,-0.0547,1.4545,0.6852,1.609
